src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.3,149.171.126.2,35482,21,TCP,0.580273,1.064,63.909774,4068.609023,24.882353,53.757634,68,4329,63.661765,0,0,Benign,attack,train,6,12,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,60427,23237,TCP,0.380893,0.004,9000,1612000,0,0,36,6448,179.111111,163.710072,0,Benign,attack,train,6,13,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,54604,60764,UDP,0.365385,0.002,4000,416000,0,0,8,832,104,55.425626,0,Benign,attack,train,6,14,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,12170,4606,TCP,0.900953,0.027,3037.037037,956518.518519,0,1,82,25826,314.95122,477.53494,0,Benign,attack,train,6,15,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.4,41205,10293,TCP,0.396129,0.005,7200,1240000,0,0,36,6200,172.222222,163.710072,0,Benign,attack,train,6,16,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.6,17886,80,TCP,0.865509,1.033,29.041626,11372.700871,79.8,266.910772,30,11748,391.6,466.754754,0,Benign,attack,train,6,17,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,38559,25,TCP,0.082823,0.094,1000,434148.93617,1.553191,4.917656,94,40810,434.148936,522.155787,0,Benign,attack,train,6,18,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,19383,80,TCP,0.857914,1.053,30.389364,11255.460589,71.6875,252.083622,32,11852,370.375,457.924048,0,Benign,attack,train,6,19,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.1,44857,80,TCP,0.857914,1.008,31.746032,11757.936508,69.125,253.063079,32,11852,370.375,457.924048,0,Benign,attack,train,6,20,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,24668,60372,TCP,0.939609,0.141,1035.460993,497702.12766,1,3,146,70176,480.657534,566.067013,0,Benign,attack,train,6,21,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.0,20090,36268,TCP,0.924022,0.116,982.758621,384637.931034,1,3,114,44618,391.385965,515.619213,0,Benign,attack,train,6,22,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.9,32203,50281,TCP,0.381538,0.341,164.222874,22873.900293,12,20,56,7800,139.285714,227.245987,0,Benign,attack,train,6,23,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,26803,80,TCP,0.857914,1.006,31.809145,11781.312127,69.125,253.063079,32,11852,370.375,457.924048,0,Benign,attack,train,6,24,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.1,13828,8586,TCP,0.855204,0.046,304.347826,48043.478261,7.714286,16.845638,14,2210,157.857143,246.348683,0,Benign,attack,train,6,25,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.5,33542,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,6,26,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,23758,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,attack,train,6,27,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,11259,21,TCP,0.60057,0.005,5600,351000,0,0,28,1755,62.678571,0,0,Benign,attack,train,6,28,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.7,57916,56150,TCP,0.910952,0.019,4947.368421,1686842.105263,0,0,94,32050,340.957447,492.091422,0,Benign,attack,train,6,29,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,45017,5190,TCP,0.540338,0.124,290.322581,25790.322581,7.444444,14.388353,36,3198,88.833333,77.328225,0,Benign,attack,train,6,30,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,13184,21,TCP,0.5846,0.846,112.293144,7076.832151,15.526316,49.934556,95,5987,63.021053,0,0,Benign,attack,train,6,31,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.1,12280,40668,UDP,0.365385,0.073,109.589041,11397.260274,13,20.59126,8,832,104,55.425626,0,Benign,attack,train,6,32,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,52586,80,TCP,0.857914,1.007,31.777557,11769.612711,69.125,253.063079,32,11852,370.375,457.924048,0,Benign,attack,train,6,33,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,18970,21,TCP,0.609261,0.003,6666.666667,410333.333333,0,0,20,1231,61.55,0,0,Benign,attack,train,6,34,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,6259,5190,TCP,0.540338,0.088,409.090909,36340.909091,5.222222,12.953144,36,3198,88.833333,77.328225,0,Benign,attack,train,6,35,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,2944,21,TCP,0.575752,5.567,15.807437,1008.981498,126.954545,239.180224,88,5617,63.829545,0,0,Benign,attack,train,6,36,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.4,5331,5190,TCP,0.470559,0.585,75.213675,6967.521368,27.727273,50.719533,44,4076,92.636364,93.995604,0,Benign,attack,train,6,37,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.8,33518,6881,TCP,0.976046,0.562,1195.729537,999412.811388,1.651786,2.736035,672,561670,835.818452,583.449959,0,Benign,attack,train,6,38,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.7,41995,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,6,39,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.4,41842,25,TCP,0.081391,0.056,1714.285714,741571.428571,0.5625,2.656801,96,41528,432.583333,517.394132,0,Benign,attack,train,6,40,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.5,45833,21,TCP,0.60057,0.419,66.825776,4188.544153,30.071429,74.827386,28,1755,62.678571,0,0,Benign,attack,train,6,41,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,5330,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,6,42,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.8,53000,21,TCP,0.588423,0.148,270.27027,16925.675676,5,13.48425,40,2505,62.625,0,0,Benign,attack,train,6,43,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,45917,5978,TCP,0.910952,0.043,2186.046512,745348.837209,0,1,94,32050,340.957447,492.091422,0,Benign,attack,train,6,44,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,39471,27928,TCP,0.034602,0.222,90.09009,41657.657658,35.6,62.783278,20,9248,462.4,552.200371,0,Benign,attack,train,6,45,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.5,17706,53,UDP,0.554054,0.001,4000,296000,0,0,4,296,74,0,0,Benign,attack,train,6,46,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.6,11535,21,TCP,0.577641,0.015,5066.666667,325000,0,0,76,4875,64.144737,0,0,Benign,attack,train,6,47,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,26919,60797,TCP,0.906582,0.039,2358.974359,787743.589744,0,1,92,30722,333.934783,497.027554,0,Benign,attack,train,6,48,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,63591,111,UDP,0.36036,0.354,22.59887,2508.474576,99,141.196671,8,888,111,64,0,Benign,attack,train,6,49,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.2,49317,5190,TCP,0.68587,0.004,6000,824500,0,0,24,3298,137.416667,194.575321,0,Benign,attack,train,6,50,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,40365,56995,TCP,0.034602,0.231,86.580087,40034.632035,37.3,61.849091,20,9248,462.4,552.200371,0,Benign,attack,train,6,51,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.6,28067,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,attack,train,6,52,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.9,25256,5190,TCP,0.691913,0.005,9200,1246400,0,0,46,6232,135.478261,256.126999,0,Benign,attack,train,6,53,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.4,62857,36459,TCP,0.883309,0.015,5333.333333,1452266.666667,0,0,80,21784,272.3,436.865457,0,Benign,attack,train,6,54,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.1,57121,21,TCP,0.609261,0.397,50.377834,3100.755668,33.35,85.918726,20,1231,61.55,0,0,Benign,attack,train,6,55,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.8,22044,53,UDP,0.554054,0.001,4000,296000,0,0,4,296,74,0,0,Benign,attack,train,6,56,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.6,33286,29701,TCP,0.034602,0.377,53.050398,24530.503979,60.9,87.951066,20,9248,462.4,552.200371,0,Benign,attack,train,6,57,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.2,44161,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,6,58,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,3915,21,TCP,0.5846,0.964,98.547718,6210.580913,24.526316,69.439006,95,5987,63.021053,0,0,Benign,attack,train,6,59,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,54315,21,TCP,0.588423,0.007,5714.285714,357857.142857,0,0,40,2505,62.625,0,0,Benign,attack,train,6,60,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.9,4880,33512,TCP,0.924941,0.072,1527.777778,611000,1,2,110,43992,399.927273,536.660935,0,Benign,attack,train,6,61,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.4,35119,25,TCP,0.080885,0.799,115.14393,50690.863579,17.826087,38.392314,92,40502,440.23913,525.679594,0,Benign,attack,train,6,62,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,31329,29193,TCP,0.945708,0.1,1940,1010460,0,1,194,101046,520.85567,568.27162,0,Benign,attack,train,6,63,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.2,36385,34597,UDP,0.372549,0.012,666.666667,68000,1.5,3.840573,8,816,102,55.425626,0,Benign,attack,train,6,64,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,51526,57732,TCP,0.916686,0.016,5875,2141000,0,0,94,34256,364.425532,510.195686,0,Benign,attack,train,6,65,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.8,26275,24002,TCP,0.905534,0.033,2606.060606,848787.878788,0,1,86,28010,325.697674,473.077077,0,Benign,attack,train,6,66,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.2,35348,6881,TCP,0.977262,9.379,139.886982,119443.437467,16.539634,247.950984,1312,1120260,853.856707,581.921829,0,Benign,attack,train,6,67,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,42724,111,UDP,0.354545,0.079,101.265823,11139.240506,22,31.080541,8,880,110,64,0,Benign,attack,train,6,68,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.3,44941,7002,TCP,0.944526,0.165,1030.30303,531175.757576,1,2,170,87644,515.552941,575.850958,0,Benign,attack,train,6,69,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,34652,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,6,70,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,47245,30270,TCP,0.914356,0.064,1468.75,520687.5,1,1,94,33324,354.510638,495.831965,0,Benign,attack,train,6,71,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,5082,80,TCP,0.857914,1.007,31.777557,11769.612711,69.125,253.063079,32,11852,370.375,457.924048,0,Benign,attack,train,6,72,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,20258,34045,UDP,0.368932,0.001,8000,824000,0,0,8,824,103,55.425626,0,Benign,attack,train,6,73,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.4,22650,64538,TCP,0.944619,0.118,1440.677966,744000,1,2,170,87792,516.423529,575.850958,0,Benign,attack,train,6,74,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.0,61227,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,6,75,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.8,14515,21,TCP,0.60057,0.063,444.444444,27857.142857,2.464286,7.017744,28,1755,62.678571,0,0,Benign,attack,train,6,76,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.0,11432,21,TCP,0.580176,0.92,73.913043,4704.347826,24.485294,60.590232,68,4328,63.647059,0,0,Benign,attack,train,6,77,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.9,30161,21,TCP,0.580079,0.497,136.820926,8706.237425,12,39.720531,68,4327,63.632353,0,0,Benign,attack,train,6,78,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,15182,80,TCP,0.865509,1.005,29.850746,11689.552239,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,attack,train,6,79,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.8,8429,21,TCP,0.577641,1.603,47.411104,3041.172801,38.973684,91.526021,76,4875,64.144737,0,0,Benign,attack,train,6,80,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.4,36962,21,TCP,0.580273,0.582,116.838488,7438.14433,14.485294,42.254305,68,4329,63.661765,0,0,Benign,attack,train,6,81,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.1,22489,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,6,82,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,53424,29803,TCP,0.916929,0.032,3062.5,1112750,0,0.714286,98,35608,363.346939,504.900177,0,Benign,attack,train,6,83,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,7609,43572,TCP,0.9133,0.046,2130.434783,745695.652174,0,1,98,34302,350.020408,491.046386,0,Benign,attack,train,6,84,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.1,14227,10628,TCP,0.888462,0.013,6000,1681384.615385,0,0,78,21858,280.230769,441.260014,0,Benign,attack,train,6,85,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,53297,143,TCP,0.662047,0.099,2505.050505,233252.525253,0,2,248,23092,93.112903,135.113203,0,Benign,attack,train,6,86,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.2,28442,111,UDP,0.354545,0.004,2000,220000,1,1,8,880,110,64,0,Benign,attack,train,6,87,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,62671,143,TCP,0.660374,0.763,325.032765,30131.061599,5.508065,11.513664,248,22990,92.701613,132.878616,0,Benign,attack,train,6,88,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,6780,2492,UDP,0.368932,0.001,8000,824000,0,0,8,824,103,55.425626,0,Benign,attack,train,6,89,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,15577,25,TCP,0.082713,0.51,184.313725,80125.490196,10.659574,24.172938,94,40864,434.723404,522.155787,0,Benign,attack,train,6,90,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,32767,21,TCP,0.580273,1.425,47.719298,3037.894737,36.970588,86.004099,68,4329,63.661765,0,0,Benign,attack,train,6,91,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.1,56636,26758,TCP,0.896725,0.042,1952.380952,586047.619048,0,1,82,24614,300.170732,458.595034,0,Benign,attack,train,6,92,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,30921,143,TCP,0.665811,0.035,7085.714286,667542.857143,0,0,248,23364,94.209677,135.113203,0,Benign,attack,train,6,93,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.0,57903,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,6,94,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,46703,17268,TCP,0.858156,0.048,291.666667,47000,7.714286,17.235464,14,2256,161.142857,246.348683,0,Benign,attack,train,6,95,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.1,25035,23905,TCP,0.916315,0.055,1781.818182,646145.454545,0,1,98,35538,362.632653,491.046386,0,Benign,attack,train,6,96,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.5,23839,21,TCP,0.609261,0.029,689.655172,42448.275862,1,3,20,1231,61.55,0,0,Benign,attack,train,6,97,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,45294,80,TCP,0.857914,1.027,31.158715,11540.408958,70.125,252.065561,32,11852,370.375,457.924048,0,Benign,attack,train,6,98,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,64671,19415,TCP,0.397516,0.063,603.174603,102222.222222,3,12.536263,38,6440,169.473684,161.61402,0,Benign,attack,train,6,99,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.0,31531,21,TCP,0.57545,0.904,97.345133,6209.070796,19,48.238046,88,5613,63.784091,0,0,Benign,attack,train,6,100,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.8,50881,80,TCP,0.857914,1.197,26.7335,9901.420217,81.8125,296.970583,32,11852,370.375,457.924048,0,Benign,attack,train,6,101,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.6,10901,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,6,102,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,56515,22,TCP,0.594871,0.006,9333.333333,1533666.666667,0,0,56,9202,164.321429,223.708265,0,Benign,attack,train,6,103,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.7,3603,47801,TCP,0.852572,0.029,2413.793103,521586.206897,0,1,70,15126,216.085714,383.380346,0,Benign,attack,train,6,104,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,36983,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,6,105,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,27577,21,TCP,0.580273,0.618,110.032362,7004.854369,15.485294,43.6884,68,4329,63.661765,0,0,Benign,attack,train,6,106,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.6,59860,22293,UDP,0.368932,0.001,8000,824000,0,0,8,824,103,55.425626,0,Benign,attack,train,6,107,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,33687,51076,TCP,0.924777,0.033,3454.545455,1365636.363636,0,0,114,45066,395.315789,515.619213,0,Benign,attack,train,6,108,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.9,33733,53926,TCP,0.38375,0.004,9000,1600000,0,0,36,6400,177.777778,163.710072,0,Benign,attack,train,6,109,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,9783,39260,TCP,0.946014,0.043,4232.55814,2228837.209302,0,0,182,95840,526.593407,579.317465,0,Benign,attack,train,6,110,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,36879,11886,TCP,0.91628,0.017,5764.705882,2078352.941176,0,0,98,35332,360.530612,501.301285,0,Benign,attack,train,6,111,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.5,29235,28001,TCP,0.862188,0.349,40.114613,6653.295129,60.428571,131.959255,14,2322,165.857143,246.348683,0,Benign,attack,train,6,112,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,38869,21,TCP,0.579318,0.01,5600,354900,0,0,56,3549,63.375,0,0,Benign,attack,train,6,113,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,24722,58373,TCP,0.887255,0.01,7800,2162400,0,0,78,21624,277.230769,441.260014,0,Benign,attack,train,6,114,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,60568,59365,TCP,0.943294,0.045,4044.444444,2027600,0,0,182,91242,501.32967,564.128216,0,Benign,attack,train,6,115,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.8,26193,24258,TCP,0.903212,0.06,1433.333333,455633.333333,1,2,86,27338,317.883721,473.077077,0,Benign,attack,train,6,116,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,19519,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,attack,train,6,117,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,42444,20741,TCP,0.954152,0.004,5000,2312000,0,0,20,9248,462.4,552.200371,0,Benign,attack,train,6,118,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,61685,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,6,119,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.7,45150,143,TCP,0.661057,0.811,305.795314,28426.633785,6,11,248,23054,92.959677,135.113203,0,Benign,attack,train,6,120,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,50824,21,TCP,0.609261,0.002,10000,615500,0,0,20,1231,61.55,0,0,Benign,attack,train,6,121,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.1,1340,33396,TCP,0.929298,0.021,5428.571429,2283238.095238,0,0,114,47948,420.596491,541.457172,0,Benign,attack,train,6,122,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.4,15794,35798,TCP,0.89696,0.012,6833.333333,2055833.333333,0,0,82,24670,300.853659,458.595034,0,Benign,attack,train,6,123,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,22636,21,TCP,0.600114,0.005,5600,350600,0,0,28,1753,62.607143,0,0,Benign,attack,train,6,124,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,18696,25,TCP,0.08377,0.447,219.239374,93042.505593,9.102041,21.7272,98,41590,424.387755,513.999206,0,Benign,attack,train,6,125,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,65204,19193,TCP,0.943552,0.038,4473.684211,2266631.578947,0,0,170,86132,506.658824,575.850958,0,Benign,attack,train,6,126,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,18380,16264,TCP,0.90049,0.014,5857.142857,1836142.857143,0,0,82,25706,313.487805,477.53494,0,Benign,attack,train,6,127,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.4,24759,111,UDP,0.348624,0.004,2000,218000,1,1,8,872,109,64,0,Benign,attack,train,6,128,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,59796,21,TCP,0.580273,1.213,56.059357,3568.837593,31.485294,68.488297,68,4329,63.661765,0,0,Benign,attack,train,6,129,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.2,55272,26266,TCP,0.377451,0.496,116.935484,16451.612903,17.034483,44.057159,58,8160,140.689655,223.973998,0,Benign,attack,train,6,130,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.4,12913,12233,TCP,0.911197,0.02,4900,1674500,0,0,98,33490,341.734694,483.157113,0,Benign,attack,train,6,131,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.7,29210,21,TCP,0.577641,0.016,4750,304687.5,0,0,76,4875,64.144737,0,0,Benign,attack,train,6,132,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.1,40573,21,TCP,0.5846,0.028,3392.857143,213821.428571,0,1,95,5987,63.021053,0,0,Benign,attack,train,6,133,0,,,NF-UNSW-NB15-v3-Benign
