src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.5,149.171.126.0,9846,22,TCP,0.574688,0.737,162.822252,18911.804613,11.516667,26.526083,120,13938,116.15,161.750425,0,Benign,attack,train,3,38,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,14914,80,TCP,0.865509,1.046,28.680688,11231.357553,80.8,273.515557,30,11748,391.6,466.754754,0,Benign,attack,train,3,39,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,13878,21,TCP,0.588423,0.097,412.371134,25824.742268,3,12.988456,40,2505,62.625,0,0,Benign,attack,train,3,40,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,35822,111,UDP,0.36036,0.006,1333.333333,148000,1,1.581139,8,888,111,64,0,Benign,attack,train,3,41,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.2,4410,2430,TCP,0.913481,0.065,1507.692308,528830.769231,1,1,98,34374,350.755102,491.046386,0,Benign,attack,train,3,42,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.8,58078,26217,TCP,0.9133,0.066,1484.848485,519727.272727,1,1,98,34302,350.020408,491.046386,0,Benign,attack,train,3,43,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.5,22045,80,TCP,0.983117,10.796,101.519081,102498.332716,24.890511,50.260933,1096,1106572,1009.645985,565.539313,0,Benign,attack,train,3,44,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,13399,6881,TCP,0.977393,3.285,354.3379,303352.81583,5.969072,112.49024,1164,996514,856.111684,581.382611,0,Benign,attack,train,3,45,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,55612,80,TCP,0.857914,1.021,31.341822,11608.227228,69.6875,252.490277,32,11852,370.375,457.924048,0,Benign,attack,train,3,46,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.0,55887,61949,TCP,0.946682,0.108,1777.777778,934648.148148,0,2,192,100942,525.739583,569.503991,0,Benign,attack,train,3,47,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.1,7164,25,TCP,0.080694,0.801,114.856429,50684.144819,17.826087,36.99254,92,40598,441.282609,525.679594,0,Benign,attack,train,3,48,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,5693,6881,TCP,0.516332,0.308,110.38961,10337.662338,18.588235,30.220871,34,3184,93.647059,103.100717,0,Benign,attack,train,3,49,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.4,39917,111,UDP,0.354545,0.005,1600,176000,1,1,8,880,110,64,0,Benign,attack,train,3,50,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,49066,111,UDP,0.354545,0.086,93.023256,10232.55814,23,32,8,880,110,64,0,Benign,attack,train,3,51,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,24524,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,3,52,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,63257,63933,TCP,0.864977,0.012,6000,1440500,0,0,72,17286,240.083333,416.725806,0,Benign,attack,train,3,53,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,35605,12614,TCP,0.380435,0.371,156.334232,21822.102426,12.517241,21.005944,58,8096,139.586207,223.973998,0,Benign,attack,train,3,54,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,34084,41758,TCP,0.906601,0.013,6615.384615,2179230.769231,0,0,86,28330,329.418605,490.20677,0,Benign,attack,train,3,55,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,2702,21,TCP,0.577641,0.46,165.217391,10597.826087,10,37.205687,76,4875,64.144737,0,0,Benign,attack,train,3,56,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,43960,5190,TCP,0.540338,0.004,9000,799500,0,0,36,3198,88.833333,77.328225,0,Benign,attack,train,3,57,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.2,64720,21,TCP,0.609261,1.322,15.128593,931.164902,109.2,248.390036,20,1231,61.55,0,0,Benign,attack,train,3,58,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.2,16950,34491,TCP,0.942728,0.127,1244.094488,625559.055118,1,2,158,79446,502.822785,571.535893,0,Benign,attack,train,3,59,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.0,61794,21947,TCP,0.919308,0.017,5764.705882,2168000,0,0,98,36856,376.081633,518.182154,0,Benign,attack,train,3,60,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,46194,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,3,61,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.3,23709,21,TCP,0.600114,0.549,51.001821,3193.078324,44.25,90.847056,28,1753,62.607143,0,0,Benign,attack,train,3,62,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.7,36895,111,UDP,0.348624,0.318,25.157233,2742.138365,89.5,128.313094,8,872,109,64,0,Benign,attack,train,3,63,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.4,42157,31004,UDP,0.361905,0.011,727.272727,76363.636364,3,4.527693,8,840,105,55.425626,0,Benign,attack,train,3,64,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,44529,21,TCP,0.577641,0.02,3800,243750,0,0,76,4875,64.144737,0,0,Benign,attack,train,3,65,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,43775,6881,TCP,0.977262,7.115,184.399157,157450.456781,12.577744,208.667455,1312,1120260,853.856707,581.921829,0,Benign,attack,train,3,66,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,54933,26021,TCP,0.396498,0.537,108.007449,14465.549348,18.517241,27.526314,58,7768,133.931034,141.688946,0,Benign,attack,train,3,67,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,1667,18168,TCP,0.909396,0.043,2093.023256,705860.465116,0,1,90,30352,337.244444,485.337324,0,Benign,attack,train,3,68,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.5,53988,51894,TCP,0.926709,0.022,5545.454545,2241363.636364,0,0,122,49310,404.180328,521.452098,0,Benign,attack,train,3,69,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,57182,28063,TCP,0.381188,0.368,157.608696,21956.521739,12.517241,21.005944,58,8080,139.310345,223.973998,0,Benign,attack,train,3,70,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,56617,54581,TCP,0.936762,0.064,2156.25,991781.25,0,1,138,63474,459.956522,546.423218,0,Benign,attack,train,3,71,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.8,25952,21,TCP,0.955446,0.044,90.909091,4590.909091,68.75,135.517296,4,202,50.5,0,0,Benign,attack,train,3,72,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,45162,25,TCP,0.083227,0.039,2410.25641,1041333.333333,0,1.63082,94,40612,432.042553,522.155787,0,Benign,attack,train,3,73,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.0,18044,53,UDP,0.554054,0.001,4000,296000,0,0,4,296,74,0,0,Benign,attack,train,3,74,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.4,50211,80,TCP,0.865509,1.007,29.79146,11666.33565,78.2,267.875269,30,11748,391.6,466.754754,0,Benign,attack,train,3,75,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.3,38109,80,TCP,0.857914,1.044,30.651341,11352.490421,71.6875,252.083622,32,11852,370.375,457.924048,0,Benign,attack,train,3,76,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,26370,6881,TCP,0.516332,0.018,1888.888889,176888.888889,0.529412,1.117647,34,3184,93.647059,103.100717,0,Benign,attack,train,3,77,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,8945,21,TCP,0.575752,0.93,94.623656,6039.784946,21,52.537108,88,5617,63.829545,0,0,Benign,attack,train,3,78,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.0,43815,3962,TCP,0.914681,0.029,3793.103448,1334551.724138,0,0.713506,110,38702,351.836364,494.831309,0,Benign,attack,train,3,79,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,55086,61771,UDP,0.368932,0.001,8000,824000,0,0,8,824,103,55.425626,0,Benign,attack,train,3,80,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,20122,30122,TCP,0.943541,0.151,145.695364,61933.774834,14.636364,44.251908,22,9352,425.090909,536.660935,0,Benign,attack,train,3,81,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,14189,41756,TCP,0.868592,0.013,5384.615385,1305384.615385,0,0,70,16970,242.428571,420.707282,0,Benign,attack,train,3,82,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.10,175.45.176.0,47439,53,UDP,0,0.001,1000,132000,0,0,1,132,132,0,0,Benign,attack,train,3,83,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.7,36647,34701,TCP,0.91636,0.031,3161.290323,1140838.709677,0,1,98,35366,360.877551,501.301285,0,Benign,attack,train,3,84,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,38616,80,TCP,0.983314,6.346,166.404034,168569.177435,14.837121,28.603414,1056,1069740,1013.011364,564.386001,0,Benign,attack,train,3,85,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.2,5799,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,3,86,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,65150,60389,TCP,0.932637,0.029,4206.896552,1850000,0,0,122,53650,439.754098,549.575916,0,Benign,attack,train,3,87,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.1,6056,4736,TCP,0.388309,0.335,167.164179,22877.61194,12,19.506409,56,7664,136.857143,143.472958,0,Benign,attack,train,3,88,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.4,57130,111,UDP,0.36036,0.409,19.559902,2171.149144,110,157.381702,8,888,111,64,0,Benign,attack,train,3,89,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.7,27682,6881,TCP,0.976046,2.338,287.42515,240235.243798,7.607143,102.572044,672,561670,835.818452,583.449959,0,Benign,attack,train,3,90,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.5,6527,6881,TCP,0.976227,3.827,175.071858,146737.914816,13.229851,34.086295,670,561566,838.158209,583.180543,0,Benign,attack,train,3,91,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.3,58218,21,TCP,0.955446,0.001,4000,202000,0,0,4,202,50.5,0,0,Benign,attack,train,3,92,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.0,13953,21,TCP,0.588423,0.149,268.456376,16812.080537,5.475,14.492218,40,2505,62.625,0,0,Benign,attack,train,3,93,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,34251,24325,TCP,0.855726,0.046,304.347826,48217.391304,7.714286,16.845638,14,2218,158.428571,246.348683,0,Benign,attack,train,3,94,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.2,41086,5190,TCP,0.68587,0.004,6000,824500,0,0,24,3298,137.416667,194.575321,0,Benign,attack,train,3,95,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,28831,21,TCP,0.584461,1.033,91.96515,5793.804453,19.526316,54.08752,95,5985,63,0,0,Benign,attack,train,3,96,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.5,32410,6881,TCP,0.977262,19.903,65.919711,56285.987037,35.733232,481.451491,1312,1120260,853.856707,581.921829,0,Benign,attack,train,3,97,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,25337,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,3,98,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.5,63686,21,TCP,0.577294,0.543,139.963168,8970.53407,12,37.651274,76,4871,64.092105,0,0,Benign,attack,train,3,99,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.4,2874,21,TCP,0.579081,0.29,193.103448,12231.034483,11.482143,23.005427,56,3547,63.339286,0,0,Benign,attack,train,3,100,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,9042,42809,TCP,0.911013,0.208,451.923077,154192.307692,4,7,94,32072,341.191489,492.091422,0,Benign,attack,train,3,101,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.4,35441,21,TCP,0.955446,0.011,363.636364,18363.636364,4.5,6.324555,4,202,50.5,0,0,Benign,attack,train,3,102,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,58356,55050,UDP,0.365385,0.001,8000,832000,0,0,8,832,104,55.425626,0,Benign,attack,train,3,103,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,26387,25806,TCP,0.875719,0.012,6166.666667,1565000,0,0,74,18780,253.783784,420.166387,0,Benign,attack,train,3,104,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.2,58557,80,TCP,0.438298,0.003,6000,626666.666667,0,0,18,1880,104.444444,103.539341,0,Benign,attack,train,3,105,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,14160,41594,TCP,0.927771,0.029,3931.034483,1618413.793103,0,1,114,46934,411.701754,520.76928,0,Benign,attack,train,3,106,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,10148,53,UDP,0.554054,0.001,4000,296000,0,0,4,296,74,0,0,Benign,attack,train,3,107,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,18627,5190,TCP,0.540338,0.004,9000,799500,0,0,36,3198,88.833333,77.328225,0,Benign,attack,train,3,108,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,18777,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,3,109,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.5,25000,21,TCP,0.642466,0.039,307.692308,18717.948718,9.25,14.077908,12,730,60.833333,0,0,Benign,attack,train,3,110,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,53020,21,TCP,0.580273,0.248,274.193548,17455.645161,5.485294,29.286863,68,4329,63.661765,0,0,Benign,attack,train,3,111,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,58317,30871,TCP,0.045338,0.048,458.333333,194833.333333,4.909091,14.456546,22,9352,425.090909,536.660935,0,Benign,attack,train,3,112,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,33331,31512,TCP,0.902448,0.013,6307.692308,2004461.538462,0,0,82,26058,317.780488,477.53494,0,Benign,attack,train,3,113,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,30310,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,attack,train,3,114,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,29316,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,3,115,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.5,61031,17319,TCP,0.875174,0.009,8222.222222,2077555.555556,0,0,74,18698,252.675676,420.166387,0,Benign,attack,train,3,116,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.9,41319,21,TCP,0.642466,0.188,63.829787,3882.978723,31.666667,50.457628,12,730,60.833333,0,0,Benign,attack,train,3,117,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.3,41093,39800,TCP,0.379481,0.004,9000,1618000,0,0,36,6472,179.777778,163.710072,0,Benign,attack,train,3,118,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.2,17434,111,UDP,0.354545,0.004,2000,220000,1,1,8,880,110,64,0,Benign,attack,train,3,119,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.3,11034,10935,UDP,0.365385,0.001,8000,832000,0,0,8,832,104,55.425626,0,Benign,attack,train,3,120,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,26602,80,TCP,0.857914,1.005,31.840796,11793.034826,68.6875,252.490277,32,11852,370.375,457.924048,0,Benign,attack,train,3,121,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.7,12227,21,TCP,0.579318,0.011,5090.909091,322636.363636,0,0,56,3549,63.375,0,0,Benign,attack,train,3,122,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,46952,5190,TCP,0.515869,0.009,5555.555556,497111.111111,0,0,50,4474,89.48,86.813824,0,Benign,attack,train,3,123,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.5,24273,22,TCP,0.594871,0.008,7000,1150250,0,0,56,9202,164.321429,223.708265,0,Benign,attack,train,3,124,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,31071,29616,TCP,0.406607,0.029,1310.344828,217103.448276,1,5,38,6296,165.684211,161.61402,0,Benign,attack,train,3,125,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,56194,24107,TCP,0.908259,0.056,1607.142857,538392.857143,1,1,90,30150,335,468.923714,0,Benign,attack,train,3,126,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,1110,21,TCP,0.955446,0.206,19.417476,980.582524,16.75,41.339297,4,202,50.5,0,0,Benign,attack,train,3,127,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.5,56062,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,3,128,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,8886,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,3,129,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.6,14158,22,TCP,0.574688,0.285,421.052632,48905.263158,4,8,120,13938,116.15,161.750425,0,Benign,attack,train,3,130,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,44453,6881,TCP,0.516332,0.232,146.551724,13724.137931,14.058824,26.978141,34,3184,93.647059,103.100717,0,Benign,attack,train,3,131,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.4,51910,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,3,132,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.4,64852,25,TCP,0.080921,0.372,247.311828,108827.956989,8.130435,26.354282,92,40484,440.043478,525.679594,0,Benign,attack,train,3,133,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.3,56011,51491,TCP,0.907793,0.166,578.313253,193253.012048,3,5,96,32080,334.166667,489.370299,0,Benign,attack,train,3,134,0,,,NF-UNSW-NB15-v3-Benign
