src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.1,149.171.126.2,45439,80,TCP,0.865509,1.021,29.382958,11506.366308,78.8,267.261969,30,11748,391.6,466.754754,0,Benign,attack,train,1,42,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,31178,111,UDP,0.354545,0.004,2000,220000,1,1,8,880,110,64,0,Benign,attack,train,1,43,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.5,9785,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,attack,train,1,44,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.1,30808,21,TCP,0.642466,0.104,115.384615,7019.230769,35.916667,75.918222,12,730,60.833333,0,0,Benign,attack,train,1,45,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.1,60630,58835,TCP,0.868592,0.031,2258.064516,547419.354839,0,1,70,16970,242.428571,420.707282,0,Benign,attack,train,1,46,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.6,9389,80,TCP,0.857914,1.148,27.874564,10324.041812,78.8125,252.52926,32,11852,370.375,457.924048,0,Benign,attack,train,1,47,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.1,11934,21,TCP,0.577641,0.017,4470.588235,286764.705882,0,0,76,4875,64.144737,0,0,Benign,attack,train,1,48,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,55219,80,TCP,0.865509,1.005,29.850746,11689.552239,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,attack,train,1,49,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,30865,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,1,50,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,10383,21,TCP,0.588423,0.506,79.051383,4950.592885,19.85,45.737321,40,2505,62.625,0,0,Benign,attack,train,1,51,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,27287,25155,TCP,0.917838,0.032,3062.5,1125062.5,0,1,98,36002,367.367347,504.900177,0,Benign,attack,train,1,52,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,20108,21,TCP,0.642466,0.011,1090.909091,66363.636364,0.416667,1.381927,12,730,60.833333,0,0,Benign,attack,train,1,53,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,40812,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,1,54,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.3,14830,38523,TCP,0.918615,0.024,4416.666667,1629083.333333,0,0,106,39098,368.849057,501.451187,0,Benign,attack,train,1,55,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,17069,64968,TCP,0.89205,0.013,6307.692308,1811384.615385,0,0,82,23548,287.170732,452.422884,0,Benign,attack,train,1,56,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,22724,21,TCP,0.60057,0.046,608.695652,38152.173913,1.464286,6.020691,28,1755,62.678571,0,0,Benign,attack,train,1,57,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.4,1322,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,1,58,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.6,6093,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,1,59,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.2,64573,21,TCP,0.575752,3.16,27.848101,1777.531646,63.352273,111.672872,88,5617,63.829545,0,0,Benign,attack,train,1,60,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,30549,37612,TCP,0.859526,0.004,3500,569500,0,1,14,2278,162.714286,246.348683,0,Benign,attack,train,1,61,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.10,175.45.176.0,1043,53,UDP,0,0.001,1000,132000,0,0,1,132,132,0,0,Benign,attack,train,1,62,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,8775,8173,TCP,0.886528,0.106,754.716981,211339.622642,2,3.535534,80,22402,280.025,436.865457,0,Benign,attack,train,1,63,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.7,51094,21,TCP,0.575752,1.607,54.760423,3495.332918,33.488636,74.251874,88,5617,63.829545,0,0,Benign,attack,train,1,64,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,3884,21,TCP,0.60057,0.076,368.421053,23092.105263,3.464286,7.017744,28,1755,62.678571,0,0,Benign,attack,train,1,65,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.5,11482,7217,TCP,0.888431,0.01,7800,2185200,0,0,78,21852,280.153846,441.260014,0,Benign,attack,train,1,66,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.8,58036,25,TCP,0.082665,0.029,3241.37931,1409931.034483,0,0.743768,94,40888,434.978723,522.155787,0,Benign,attack,train,1,67,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,25417,22,TCP,0.594871,0.006,9333.333333,1533666.666667,0,0,56,9202,164.321429,223.708265,0,Benign,attack,train,1,68,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,27456,46109,TCP,0.954152,0.22,90.909091,42036.363636,26.2,56.520439,20,9248,462.4,552.200371,0,Benign,attack,train,1,69,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.5,44435,21,TCP,0.577294,1.119,67.917784,4352.993744,25.973684,61.145205,76,4871,64.092105,0,0,Benign,attack,train,1,70,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,41062,21,TCP,0.583417,1.08,44.444444,2780.555556,37.875,69.030677,48,3003,62.5625,0,0,Benign,attack,train,1,71,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,33210,5190,TCP,0.546778,0.005,9200,906400,0,0,46,4532,98.521739,93.869233,0,Benign,attack,train,1,72,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,49317,6881,TCP,0.516332,0.019,1789.473684,167578.947368,0.529412,1.117647,34,3184,93.647059,103.100717,0,Benign,attack,train,1,73,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,51249,27678,TCP,0.907824,0.013,6615.384615,2208153.846154,0,0,86,28706,333.790698,490.20677,0,Benign,attack,train,1,74,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,61285,13216,TCP,0.894714,0.015,5200,1543733.333333,0,0,78,23156,296.871795,462.430477,0,Benign,attack,train,1,75,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,2066,21,TCP,0.583278,0.164,292.682927,18304.878049,5,13.488421,48,3002,62.541667,0,0,Benign,attack,train,1,76,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,44397,7345,TCP,0.362884,0.005,7200,1353600,0,0,36,6768,188,269.129421,0,Benign,attack,train,1,77,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.8,34109,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,attack,train,1,78,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,3304,22,TCP,0.541427,0.096,2083.333333,329645.833333,0,4,200,31646,158.23,233.314911,0,Benign,attack,train,1,79,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.5,31192,56907,TCP,0.894541,0.024,3333.333333,963250,0,1,80,23118,288.975,457.86036,0,Benign,attack,train,1,80,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.5,22512,39603,UDP,0.368932,0.001,8000,824000,0,0,8,824,103,55.425626,0,Benign,attack,train,1,81,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.8,63831,21,TCP,0.579318,0.227,246.696035,15634.361233,6,13.491399,56,3549,63.375,0,0,Benign,attack,train,1,82,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.7,64376,5190,TCP,0.69697,0.01,4800,633600,0,0,48,6336,132,251.246113,0,Benign,attack,train,1,83,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.6,51520,80,TCP,0.865509,1.063,28.222013,11051.740357,82.4,279.155942,30,11748,391.6,466.754754,0,Benign,attack,train,1,84,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,7530,21,TCP,0.955446,0.011,363.636364,18363.636364,4.5,6.324555,4,202,50.5,0,0,Benign,attack,train,1,85,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.15,175.45.176.3,47439,53,UDP,0,0.001,1000,132000,0,0,1,132,132,0,0,Benign,attack,train,1,86,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.1,30345,57942,TCP,0.938386,0.037,3729.72973,1760756.756757,0,0,138,65148,472.086957,561.562664,0,Benign,attack,train,1,87,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.4,41709,21,TCP,0.588423,0.007,5714.285714,357857.142857,0,0,40,2505,62.625,0,0,Benign,attack,train,1,88,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,23165,80,TCP,0.983857,3.2,337.5,345543.75,7.453704,13.844964,1080,1105740,1023.833333,561.259667,0,Benign,attack,train,1,89,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.0,33359,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,1,90,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.0,3982,46738,TCP,0.408271,0.395,146.835443,19098.734177,13.517241,20.006242,58,7544,130.068966,141.688946,0,Benign,attack,train,1,91,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.4,26342,59849,UDP,0.365385,0.001,8000,832000,0,0,8,832,104,55.425626,0,Benign,attack,train,1,92,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,65500,21,TCP,0.642466,0.034,352.941176,21470.588235,6.833333,10.048494,12,730,60.833333,0,0,Benign,attack,train,1,93,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,11187,9759,TCP,0.892276,0.016,4875,1414500,0,0,78,22632,290.153846,462.430477,0,Benign,attack,train,1,94,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,64987,21,TCP,0.575752,0.133,661.654135,42233.082707,2,5,88,5617,63.829545,0,0,Benign,attack,train,1,95,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.8,38075,48321,UDP,0.372549,0.001,8000,816000,0,0,8,816,102,55.425626,0,Benign,attack,train,1,96,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,41908,53,UDP,0.554054,0.001,4000,296000,0,0,4,296,74,0,0,Benign,attack,train,1,97,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.2,10810,111,UDP,0.348624,0.004,2000,218000,1,1,8,872,109,64,0,Benign,attack,train,1,98,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.4,15954,5190,TCP,0.691913,0.006,7666.666667,1038666.666667,0,0,46,6232,135.478261,256.126999,0,Benign,attack,train,1,99,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,23291,80,TCP,0.865509,1.005,29.850746,11689.552239,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,attack,train,1,100,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.2,4582,46593,TCP,0.944198,0.076,2552.631579,1318105.263158,0,1,194,100176,516.371134,568.27162,0,Benign,attack,train,1,101,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,31910,6881,TCP,0.516332,0.018,1888.888889,176888.888889,0.529412,1.117647,34,3184,93.647059,103.100717,0,Benign,attack,train,1,102,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,40689,9299,TCP,0.926144,0.043,2651.162791,1067441.860465,0,1,114,45900,402.631579,520.76928,0,Benign,attack,train,1,103,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,9555,25,TCP,0.083247,0.597,157.453936,68010.050251,12.659574,27.326066,94,40602,431.93617,522.155787,0,Benign,attack,train,1,104,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.2,1350,35033,UDP,0.358491,0.001,8000,848000,0,0,8,848,106,55.425626,0,Benign,attack,train,1,105,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.4,16483,21,TCP,0.583417,0.15,320,20020,4.479167,13.006392,48,3003,62.5625,0,0,Benign,attack,train,1,106,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,45876,6881,TCP,0.973722,4.1,74.878049,59940.487805,31.785016,326.343471,307,245756,800.508143,584.854577,0,Benign,attack,train,1,107,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.2,28675,28073,TCP,0.916584,0.016,5875,2138375,0,0,94,34214,363.978723,510.195686,0,Benign,attack,train,1,108,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.0,18500,111,UDP,0.354545,0.004,2000,220000,1,1,8,880,110,64,0,Benign,attack,train,1,109,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,21071,5190,TCP,0.470559,0.006,7333.333333,679333.333333,0,0,44,4076,92.636364,93.995604,0,Benign,attack,train,1,110,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.5,20099,143,TCP,0.658956,0.798,310.776942,28711.779449,6,11,248,22912,92.387097,132.878616,0,Benign,attack,train,1,111,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,48899,21,TCP,0.588094,0.155,258.064516,16148.387097,5.475,14.492218,40,2503,62.575,0,0,Benign,attack,train,1,112,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,55883,80,TCP,0.857914,1.099,29.117379,10784.349409,75.25,251.511804,32,11852,370.375,457.924048,0,Benign,attack,train,1,113,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.1,42909,80,TCP,0.857914,1.045,30.62201,11341.626794,71.6875,258.0686,32,11852,370.375,457.924048,0,Benign,attack,train,1,114,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.4,1381,53,UDP,0.554054,0.001,4000,296000,0,0,4,296,74,0,0,Benign,attack,train,1,115,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,8352,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,1,116,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.9,2429,33262,TCP,0.895888,0.049,1673.469388,498285.714286,1,1,82,24416,297.756098,458.595034,0,Benign,attack,train,1,117,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.4,41983,11173,TCP,0.945578,0.182,1065.934066,553868.131868,1,2,194,100804,519.608247,568.27162,0,Benign,attack,train,1,118,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.7,32337,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,attack,train,1,119,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.8,31639,50495,TCP,0.888472,0.019,4105.263158,1150526.315789,0,1,78,21860,280.25641,441.260014,0,Benign,attack,train,1,120,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.5,50438,5190,TCP,0.68587,0.003,8000,1099333.333333,0,0,24,3298,137.416667,194.575321,0,Benign,attack,train,1,121,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,46925,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,1,122,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,36293,21,TCP,0.642466,0.002,6000,365000,0,0,12,730,60.833333,0,0,Benign,attack,train,1,123,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.4,2994,80,TCP,0.865509,1.052,28.51711,11167.30038,81.4,266.940892,30,11748,391.6,466.754754,0,Benign,attack,train,1,124,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.5,13525,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,1,125,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.0,20137,111,UDP,0.348624,0.004,2000,218000,1,1,8,872,109,64,0,Benign,attack,train,1,126,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,21110,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,1,127,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,34779,143,TCP,0.661592,0.656,378.04878,35243.902439,5,11,248,23120,93.225806,135.113203,0,Benign,attack,train,1,128,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.0,53571,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,1,129,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,27164,80,TCP,0.857914,1.118,28.62254,10601.073345,76.25,252.509282,32,11852,370.375,457.924048,0,Benign,attack,train,1,130,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.7,58904,5190,TCP,0.68587,0.004,6000,824500,0,0,24,3298,137.416667,194.575321,0,Benign,attack,train,1,131,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.3,46809,21,TCP,0.575752,0.188,468.085106,29877.659574,3,18.180909,88,5617,63.829545,0,0,Benign,attack,train,1,132,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.8,9033,7155,TCP,0.916049,0.175,537.142857,194262.857143,3,5.533265,94,33996,361.659574,510.195686,0,Benign,attack,train,1,133,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,43374,21,TCP,0.579081,2.77,20.216606,1280.505415,85.375,160.005643,56,3547,63.339286,0,0,Benign,attack,train,1,134,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,25153,11399,TCP,0.954152,0.006,3333.333333,1541333.333333,0,0.774597,20,9248,462.4,552.200371,0,Benign,attack,train,1,135,0,,,NF-UNSW-NB15-v3-Benign
