src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.8,149.171.126.2,38466,5190,TCP,0.68587,0.005,4800,659600,0,0,24,3298,137.416667,194.575321,0,Benign,attack,train,4,11,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,18956,34138,TCP,0.954152,0.54,37.037037,17125.925926,65.4,124.838456,20,9248,462.4,552.200371,0,Benign,attack,train,4,12,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.0,11022,80,TCP,0.857914,1.099,29.117379,10784.349409,75.25,252.509282,32,11852,370.375,457.924048,0,Benign,attack,train,4,13,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.3,1732,16542,TCP,0.93451,0.112,1196.428571,535250,1,2,134,59948,447.373134,534.867101,0,Benign,attack,train,4,14,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,62543,36172,TCP,0.911697,0.024,3750,1305166.666667,0,0,90,31324,348.044444,500.96635,0,Benign,attack,train,4,15,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.1,32329,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,attack,train,4,16,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.5,1487,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,attack,train,4,17,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.7,28788,143,TCP,0.657604,1.105,224.434389,20637.104072,8,17,248,22804,91.951613,132.878616,0,Benign,attack,train,4,18,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,8363,21,TCP,0.575752,0.019,4631.578947,295631.578947,0,0,88,5617,63.829545,0,0,Benign,attack,train,4,19,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,3564,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,4,20,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.5,21833,62591,UDP,0.368932,0.001,8000,824000,0,0,8,824,103,55.425626,0,Benign,attack,train,4,21,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.5,48831,21,TCP,0.583417,0.232,206.896552,12943.965517,9,15.487226,48,3003,62.5625,0,0,Benign,attack,train,4,22,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,48208,21,TCP,0.60057,0.043,651.162791,40813.953488,1.464286,5.509616,28,1755,62.678571,0,0,Benign,attack,train,4,23,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,57867,25,TCP,0.083112,0.086,1093.023256,472883.72093,1,7.569536,94,40668,432.638298,522.155787,0,Benign,attack,train,4,24,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.0,41385,16578,TCP,0.954152,0.743,26.9179,12446.837147,89.8,165.780457,20,9248,462.4,552.200371,0,Benign,attack,train,4,25,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.3,6195,48121,TCP,0.931215,0.208,586.538462,251480.769231,3,5,122,52308,428.754098,531.119259,0,Benign,attack,train,4,26,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.0,1053,111,UDP,0.36036,0.004,2000,222000,1,1,8,888,111,64,0,Benign,attack,train,4,27,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.6,57314,21,TCP,0.577641,0.016,4750,304687.5,0,0,76,4875,64.144737,0,0,Benign,attack,train,4,28,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.1,4284,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,attack,train,4,29,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.4,27386,143,TCP,0.656827,0.031,8000,734322.580645,0,0,248,22764,91.790323,132.878616,0,Benign,attack,train,4,30,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,32881,5190,TCP,0.679904,0.004,6000,831000,0,0,24,3324,138.5,194.575321,0,Benign,attack,train,4,31,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,26637,80,TCP,0.865509,1.005,29.850746,11689.552239,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,attack,train,4,32,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.6,50639,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,4,33,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,38389,53,UDP,0.554054,0.001,4000,296000,0,0,4,296,74,0,0,Benign,attack,train,4,34,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,29294,5190,TCP,0.8322,0.127,803.149606,180566.929134,2,6,102,22932,224.823529,367.152957,0,Benign,attack,train,4,35,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.2,21635,20401,TCP,0.385301,0.2,230,35920,8.521739,20.533895,46,7184,156.173913,153.169908,0,Benign,attack,train,4,36,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.10,175.45.176.0,47439,53,UDP,0,0.001,1000,132000,0,0,1,132,132,0,0,Benign,attack,train,4,37,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,8267,21,TCP,0.583417,0.008,6000,375375,0,0,48,3003,62.5625,0,0,Benign,attack,train,4,38,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.5,53872,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,4,39,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.5,46281,50938,TCP,0.741493,0.108,212.962963,37824.074074,13.956522,22.9005,23,4085,177.608696,339.534458,0,Benign,attack,train,4,40,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.2,1255,63669,UDP,0.361905,0.001,8000,840000,0,0,8,840,105,55.425626,0,Benign,attack,train,4,41,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.1,31079,21,TCP,0.577468,0.914,83.150985,5331.509847,21.486842,58.086028,76,4873,64.118421,0,0,Benign,attack,train,4,42,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,8081,21,TCP,0.577641,0.016,4750,304687.5,0,0,76,4875,64.144737,0,0,Benign,attack,train,4,43,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,28910,5190,TCP,0.679904,0.005,4800,664800,0,0,24,3324,138.5,194.575321,0,Benign,attack,train,4,44,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.8,2044,64330,TCP,0.878158,0.012,6166.666667,1596333.333333,0,0,74,19156,258.864865,420.166387,0,Benign,attack,train,4,45,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,4742,5190,TCP,0.587333,0.929,45.209903,4350.914962,46.095238,82.60918,42,4042,96.238095,95.891095,0,Benign,attack,train,4,46,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,50528,21,TCP,0.580273,10.111,6.725349,428.147562,261.073529,426.691472,68,4329,63.661765,0,0,Benign,attack,train,4,47,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.0,21927,1691,TCP,0.93055,0.042,3095.238095,1304809.52381,0,1,130,54802,421.553846,539.21116,0,Benign,attack,train,4,48,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.8,62407,22,TCP,0.54766,2.188,211.151737,24491.773309,9,18.513246,462,53588,115.991342,160.521206,0,Benign,attack,train,4,49,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.0,47962,21,TCP,0.583417,0.196,244.897959,15321.428571,6,13.488421,48,3003,62.5625,0,0,Benign,attack,train,4,50,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,5193,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,4,51,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,20878,21,TCP,0.642466,0.002,6000,365000,0,0,12,730,60.833333,0,0,Benign,attack,train,4,52,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,22210,27934,TCP,0.034602,0.004,5000,2312000,0,0.83666,20,9248,462.4,552.200371,0,Benign,attack,train,4,53,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.4,51047,5190,TCP,0.540338,0.094,382.978723,34021.276596,5.222222,13.293923,36,3198,88.833333,77.328225,0,Benign,attack,train,4,54,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.5,31164,6881,TCP,0.516332,0.019,1789.473684,167578.947368,0.529412,1.631226,34,3184,93.647059,103.100717,0,Benign,attack,train,4,55,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,19926,80,TCP,0.857914,1.004,31.87251,11804.780876,68.6875,253.081069,32,11852,370.375,457.924048,0,Benign,attack,train,4,56,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.8,2520,22,TCP,0.56678,1.478,148.849797,14680.649526,12.518182,21.529781,220,21698,98.627273,121.460729,0,Benign,attack,train,4,57,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.4,39632,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,4,58,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.4,11397,22,TCP,0.54766,1.448,319.060773,37008.287293,6,12,462,53588,115.991342,160.521206,0,Benign,attack,train,4,59,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,3107,111,UDP,0.354545,0.004,2000,220000,1,1,8,880,110,64,0,Benign,attack,train,4,60,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.5,30797,24547,TCP,0.911197,0.016,6125,2093125,0,0,98,33490,341.734694,483.157113,0,Benign,attack,train,4,61,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,11852,39349,UDP,0.372549,0.001,8000,816000,0,0,8,816,102,55.425626,0,Benign,attack,train,4,62,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,41498,6881,TCP,0.516332,0.013,2615.384615,244923.076923,0,1,34,3184,93.647059,103.100717,0,Benign,attack,train,4,63,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.2,10456,21,TCP,0.580273,0.506,134.387352,8555.335968,12.485294,40.16821,68,4329,63.661765,0,0,Benign,attack,train,4,64,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,51354,21,TCP,0.577641,0.532,142.857143,9163.533835,11.486842,37.654591,76,4875,64.144737,0,0,Benign,attack,train,4,65,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,64285,16033,TCP,0.933201,0.056,2142.857143,938321.428571,0,1,120,52546,437.883333,552.200371,0,Benign,attack,train,4,66,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.2,19466,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,attack,train,4,67,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,35287,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,4,68,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,6043,21,TCP,0.5846,0.021,4523.809524,285095.238095,0,0,95,5987,63.021053,0,0,Benign,attack,train,4,69,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.8,30055,28233,UDP,0.358491,0.001,8000,848000,0,0,8,848,106,55.425626,0,Benign,attack,train,4,70,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,42736,3539,TCP,0.925726,0.092,1326.086957,528891.304348,1,1,122,48658,398.836066,514.506271,0,Benign,attack,train,4,71,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,21068,80,TCP,0.865509,1.077,27.855153,10908.077994,83.4,266.298404,30,11748,391.6,466.754754,0,Benign,attack,train,4,72,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.3,12210,10249,TCP,0.943154,0.184,1065.217391,534434.782609,1,2,196,98336,501.714286,564.332071,0,Benign,attack,train,4,73,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.8,33282,21,TCP,0.584461,0.807,117.71995,7416.356877,15,47.067141,95,5985,63,0,0,Benign,attack,train,4,74,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.5,12371,6881,TCP,0.975866,5.544,121.572872,101330.08658,19.148368,268.332357,674,561774,833.492582,583.71093,0,Benign,attack,train,4,75,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.8,39094,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,4,76,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,24763,57588,TCP,0.034602,0.602,33.222591,15362.126246,97.8,154.964383,20,9248,462.4,552.200371,0,Benign,attack,train,4,77,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,42457,5190,TCP,0.68587,0.004,6000,824500,0,0,24,3298,137.416667,194.575321,0,Benign,attack,train,4,78,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,51757,143,TCP,0.669823,0.812,305.418719,29130.541872,6,12,248,23654,95.379032,135.113203,0,Benign,attack,train,4,79,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,59032,21,TCP,0.583417,0.161,298.136646,18652.173913,5,12.996794,48,3003,62.5625,0,0,Benign,attack,train,4,80,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.5,23973,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,4,81,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,27887,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,4,82,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,57403,26437,TCP,0.370773,0.005,7200,1324800,0,0,36,6624,184,163.710072,0,Benign,attack,train,4,83,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,55878,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,4,84,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,24332,111,UDP,0.354545,0.004,2000,220000,1,1,8,880,110,64,0,Benign,attack,train,4,85,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,58843,21,TCP,0.955446,0.032,125,6312.5,49.25,76.458731,4,202,50.5,0,0,Benign,attack,train,4,86,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,8467,28283,TCP,0.915955,0.054,1962.962963,724037.037037,0,1,106,39098,368.849057,501.451187,0,Benign,attack,train,4,87,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,18927,14740,TCP,0.034602,0.592,33.783784,15621.621622,94.7,140.070018,20,9248,462.4,552.200371,0,Benign,attack,train,4,88,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.0,1797,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,attack,train,4,89,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.3,58965,21,TCP,0.5846,0.872,108.944954,6865.825688,16,49.431505,95,5987,63.021053,0,0,Benign,attack,train,4,90,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.0,38297,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,attack,train,4,91,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,7081,3092,UDP,0.358491,0.001,8000,848000,0,0,8,848,106,55.425626,0,Benign,attack,train,4,92,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.7,33321,39068,TCP,0.860017,0.892,15.695067,2562.780269,156.142857,338.392388,14,2286,163.285714,246.348683,0,Benign,attack,train,4,93,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,53508,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,4,94,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,1792,21,TCP,0.580273,0.013,5230.769231,333000,0,0,68,4329,63.661765,0,0,Benign,attack,train,4,95,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.5,14293,8589,TCP,0.89205,0.016,5125,1471750,0,0,82,23548,287.170732,452.422884,0,Benign,attack,train,4,96,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,50703,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,4,97,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,47449,80,TCP,0.983764,21.277,47.657095,48812.144569,55.505917,155.160754,1014,1038576,1024.236686,561.835572,0,Benign,attack,train,4,98,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,47263,21,TCP,0.580176,0.507,134.122288,8536.489152,12.485294,40.16821,68,4328,63.647059,0,0,Benign,attack,train,4,99,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.8,21513,21,TCP,0.955446,0.001,4000,202000,0,0,4,202,50.5,0,0,Benign,attack,train,4,100,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,33986,21,TCP,0.600114,0.044,636.363636,39840.909091,1.464286,6.020691,28,1753,62.607143,0,0,Benign,attack,train,4,101,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,10442,24550,TCP,0.045338,0.053,415.09434,176452.830189,5.545455,16.472366,22,9352,425.090909,536.660935,0,Benign,attack,train,4,102,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.4,19910,12537,TCP,0.862425,0.112,125,20767.857143,19,41.679046,14,2326,166.142857,246.348683,0,Benign,attack,train,4,103,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,14820,15746,TCP,0.888472,0.012,6500,1821666.666667,0,0,78,21860,280.25641,441.260014,0,Benign,attack,train,4,104,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,18615,21,TCP,0.578843,0.216,259.259259,16412.037037,6,13.491399,56,3545,63.303571,0,0,Benign,attack,train,4,105,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.6,9900,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,4,106,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,31445,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,4,107,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,62128,80,TCP,0.857914,1.074,29.795158,11035.38175,73.6875,252.083622,32,11852,370.375,457.924048,0,Benign,attack,train,4,108,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.7,35919,15138,TCP,0.424009,0.686,84.548105,10588.921283,24.034483,36.01387,58,7264,125.241379,141.688946,0,Benign,attack,train,4,109,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,38369,6881,TCP,0.975866,0.293,2300.341297,1917317.406143,0.649852,0.936694,674,561774,833.492582,583.71093,0,Benign,attack,train,4,110,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,8589,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,4,111,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.7,12158,25,TCP,0.083477,0.021,4476.190476,1928095.238095,0,0,94,40490,430.744681,522.155787,0,Benign,attack,train,4,112,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,23140,80,TCP,0.865509,1.006,29.821074,11677.932406,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,attack,train,4,113,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,40308,38211,TCP,0.898214,0.048,1708.333333,520291.666667,0.512195,1.117967,82,24974,304.560976,457.501352,0,Benign,attack,train,4,114,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,40888,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,attack,train,4,115,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.5,18658,21,TCP,0.60057,0.02,1400,87750,0.464286,1.625294,28,1755,62.678571,0,0,Benign,attack,train,4,116,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.2,58544,22,TCP,0.594871,0.385,145.454545,23901.298701,14.285714,22.848659,56,9202,164.321429,223.708265,0,Benign,attack,train,4,117,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.2,1181,5190,TCP,0.679904,0.004,6000,831000,0,0,24,3324,138.5,194.575321,0,Benign,attack,train,4,118,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.4,37503,21,TCP,0.577641,0.551,137.931034,8847.549909,12,37.651274,76,4875,64.144737,0,0,Benign,attack,train,4,119,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.3,50730,143,TCP,0.67515,0.842,294.536817,28560.570071,6,12,248,24048,96.967742,135.113203,0,Benign,attack,train,4,120,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.5,34700,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,attack,train,4,121,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,61476,60106,TCP,0.407839,0.38,152.631579,19873.684211,12.517241,18.006935,58,7552,130.206897,141.688946,0,Benign,attack,train,4,122,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.2,41176,15843,TCP,0.034602,0.268,74.626866,34507.462687,43.1,69.066562,20,9248,462.4,552.200371,0,Benign,attack,train,4,123,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.5,30370,21,TCP,0.580273,0.017,4000,254647.058824,0,0,68,4329,63.661765,0,0,Benign,attack,train,4,124,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.7,53694,61097,TCP,0.034602,0.012,1666.666667,770666.666667,1.4,3.512834,20,9248,462.4,552.200371,0,Benign,attack,train,4,125,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,20302,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,attack,train,4,126,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.2,16074,53,UDP,0.549383,0.003,1333.333333,108000,0,0,4,324,81,0,0,Benign,attack,train,4,127,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.3,29718,21,TCP,0.588423,0.007,5714.285714,357857.142857,0,0,40,2505,62.625,0,0,Benign,attack,train,4,128,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.8,1109,6881,TCP,0.516332,0.013,2615.384615,244923.076923,0,1,34,3184,93.647059,103.100717,0,Benign,attack,train,4,129,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.4,29334,62848,TCP,0.92336,0.052,2038.461538,824538.461538,0,1,106,42876,404.490566,530.097655,0,Benign,attack,train,4,130,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.1,63079,18843,TCP,0.901862,0.109,788.990826,247357.798165,2,3,86,26962,313.511628,467.839817,0,Benign,attack,train,4,131,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,65522,111,UDP,0.354545,0.004,2000,220000,1,1,8,880,110,64,0,Benign,attack,train,4,132,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,15115,9966,UDP,0.358491,0.001,8000,848000,0,0,8,848,106,55.425626,0,Benign,attack,train,4,133,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.7,43664,22,TCP,0.504844,1.324,98.187311,19024.169184,20.153846,31.60537,130,25188,193.753846,244.343373,0,Benign,attack,train,4,134,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,63642,16199,TCP,0.388105,0.371,156.334232,21390.83558,12.517241,20.006242,58,7936,136.827586,223.973998,0,Benign,attack,train,4,135,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.5,8984,21,TCP,0.609261,0.181,110.497238,6801.104972,19.8,34.511013,20,1231,61.55,0,0,Benign,attack,train,4,136,0,,,NF-UNSW-NB15-v3-Benign
