src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.5,149.171.126.7,37158,21,TCP,0.60057,0.051,549.019608,34411.764706,2,6.554715,28,1755,62.678571,0,0,Benign,normal,train,5,10,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.2,51932,52007,TCP,0.915927,0.016,6125,2210875,0,0,98,35374,360.959184,491.046386,0,Benign,normal,train,5,11,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,15975,21,TCP,0.955446,0.001,4000,202000,0,0,4,202,50.5,0,0,Benign,normal,train,5,12,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.4,48335,54613,TCP,0.860627,0.046,304.347826,49913.043478,7.714286,16.845638,14,2296,164,246.348683,0,Benign,normal,train,5,13,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,43140,46109,TCP,0.915364,0.038,2894.736842,1026684.210526,0,1,110,39014,354.672727,493.856538,0,Benign,normal,train,5,14,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,41063,80,TCP,0.865509,1.005,29.850746,11689.552239,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,normal,train,5,15,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.2,42778,4997,TCP,0.914356,0.061,1540.983607,546295.081967,1,1,94,33324,354.510638,495.831965,0,Benign,normal,train,5,16,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.5,3666,21,TCP,0.60057,2.182,12.832264,804.307974,133.964286,227.399897,28,1755,62.678571,0,0,Benign,normal,train,5,17,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,42113,21,TCP,0.5846,0.02,4750,299350,0,0,95,5987,63.021053,0,0,Benign,normal,train,5,18,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,12957,6881,TCP,0.516332,0.013,2615.384615,244923.076923,0,1,34,3184,93.647059,103.100717,0,Benign,normal,train,5,19,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.8,56441,21,TCP,0.588423,0.868,46.082949,2885.9447,36.95,83.40562,40,2505,62.625,0,0,Benign,normal,train,5,20,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,13974,5190,TCP,0.691913,0.007,6571.428571,890285.714286,0,0,46,6232,135.478261,256.126999,0,Benign,normal,train,5,21,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.2,64872,5190,TCP,0.539115,0.145,344.827586,30855.172414,5.52,12.53992,50,4474,89.48,86.813824,0,Benign,normal,train,5,22,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,28684,21,TCP,0.588423,0.765,52.287582,3274.509804,32.95,70.426362,40,2505,62.625,0,0,Benign,normal,train,5,23,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,44305,42861,TCP,0.928342,0.021,5428.571429,2252761.904762,0,0,114,47308,414.982456,541.457172,0,Benign,normal,train,5,24,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.5,14186,41614,TCP,0.906942,0.035,2514.285714,812400,0,1,88,28434,323.113636,486.059737,0,Benign,normal,train,5,25,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,29252,22,TCP,0.594871,0.23,243.478261,40008.695652,8.142857,14.211952,56,9202,164.321429,223.708265,0,Benign,normal,train,5,26,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,29829,111,UDP,0.348624,0.453,17.660044,1924.944812,145,206,8,872,109,64,0,Benign,normal,train,5,27,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,1831,62660,TCP,0.40569,0.342,169.590643,22198.830409,11.517241,18.006935,58,7592,130.896552,141.688946,0,Benign,normal,train,5,28,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.3,30017,21,TCP,0.600114,0.005,5600,350600,0,0,28,1753,62.607143,0,0,Benign,normal,train,5,29,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,3955,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,5,30,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,24358,62364,TCP,0.954152,0.006,3333.333333,1541333.333333,0,0.774597,20,9248,462.4,552.200371,0,Benign,normal,train,5,31,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,33820,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,5,32,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.5,60006,143,TCP,0.661852,7.357,33.709392,3143.400843,59.016129,94.514676,248,23126,93.25,135.113203,0,Benign,normal,train,5,33,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,62695,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,5,34,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,51766,21,TCP,0.608943,0.412,48.543689,2985.436893,21.45,50.364149,20,1230,61.5,0,0,Benign,normal,train,5,35,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,43873,48223,TCP,0.914681,0.073,1506.849315,530164.383562,1,1,110,38702,351.836364,494.831309,0,Benign,normal,train,5,36,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,8565,111,UDP,0.354545,0.004,2000,220000,0.5,0.866025,8,880,110,64,0,Benign,normal,train,5,37,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.9,33853,21,TCP,0.600114,0.534,52.434457,3282.771536,30.392857,63.483878,28,1753,62.607143,0,0,Benign,normal,train,5,38,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,48509,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,5,39,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,36332,35122,TCP,0.872265,0.012,5833.333333,1454833.333333,0,0,70,17458,249.4,421.662163,0,Benign,normal,train,5,40,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,21157,21,TCP,0.583417,0.17,282.352941,17664.705882,5,13.488421,48,3003,62.5625,0,0,Benign,normal,train,5,41,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,8256,21,TCP,0.583417,3.523,13.624752,852.398524,140.1875,232.965811,48,3003,62.5625,0,0,Benign,normal,train,5,42,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.8,3428,21,TCP,0.577641,0.587,129.471891,8304.940375,13,37.651274,76,4875,64.144737,0,0,Benign,normal,train,5,43,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.0,10221,21,TCP,0.60057,0.221,126.696833,7941.176471,17.928571,29.485382,28,1755,62.678571,0,0,Benign,normal,train,5,44,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,22408,80,TCP,0.857914,1.007,31.777557,11769.612711,69.125,253.063079,32,11852,370.375,457.924048,0,Benign,normal,train,5,45,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.7,45538,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,5,46,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.9,32625,80,TCP,0.857914,1.102,29.038113,10754.990926,75.25,252.102658,32,11852,370.375,457.924048,0,Benign,normal,train,5,47,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.5,8554,45258,TCP,0.380435,0.392,147.959184,20653.061224,13.517241,21.005944,58,8096,139.586207,223.973998,0,Benign,normal,train,5,48,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.3,32293,5190,TCP,0.540601,0.019,2631.578947,234631.578947,0,2,50,4458,89.16,86.813824,0,Benign,normal,train,5,49,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,32377,21,TCP,0.609261,0.022,909.090909,55954.545455,0.45,2.549019,20,1231,61.55,0,0,Benign,normal,train,5,50,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.5,22803,21,TCP,0.609261,0.002,10000,615500,0,0,20,1231,61.55,0,0,Benign,normal,train,5,51,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,3157,1275,TCP,0.880207,0.042,1904.761905,505238.095238,0,1,80,21220,265.25,429.810641,0,Benign,normal,train,5,52,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,44733,6933,TCP,0.924758,0.095,1305.263158,520147.368421,1,1,124,49414,398.5,518.907054,0,Benign,normal,train,5,53,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.2,16441,14548,TCP,0.936762,0.027,5111.111111,2350888.888889,0,0,138,63474,459.956522,546.423218,0,Benign,normal,train,5,54,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,34873,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,5,55,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.0,27971,55698,TCP,0.945708,0.136,1426.470588,742985.294118,1,1,194,101046,520.85567,568.27162,0,Benign,normal,train,5,56,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.1,62692,21,TCP,0.588423,0.681,58.737151,3678.414097,33.95,74.314181,40,2505,62.625,0,0,Benign,normal,train,5,57,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.4,21445,6881,TCP,0.516332,0.623,54.574639,5110.754414,38.647059,65.437389,34,3184,93.647059,103.100717,0,Benign,normal,train,5,58,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.6,23319,58687,TCP,0.924577,0.02,5500,2189000,0,0,110,43780,398,536.660935,0,Benign,normal,train,5,59,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,24556,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,5,60,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.7,47843,6881,TCP,0.516332,0.018,1888.888889,176888.888889,0.529412,1.117647,34,3184,93.647059,103.100717,0,Benign,normal,train,5,61,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,63625,6881,TCP,0.516332,0.017,2000,187294.117647,0.529412,1.117647,34,3184,93.647059,103.100717,0,Benign,normal,train,5,62,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,59044,5190,TCP,0.540601,0.364,137.362637,12247.252747,14.52,34.52723,50,4458,89.16,86.813824,0,Benign,normal,train,5,63,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.4,14397,13534,TCP,0.918768,0.016,6125,2300500,0,0,98,36808,375.591837,518.182154,0,Benign,normal,train,5,64,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.0,18105,80,TCP,0.865509,1.014,29.585799,11585.798817,78.8,267.261969,30,11748,391.6,466.754754,0,Benign,normal,train,5,65,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,1580,21,TCP,0.583417,0.01,4800,300300,0,0,48,3003,62.5625,0,0,Benign,normal,train,5,66,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.0,36225,111,UDP,0.348624,0.004,2000,218000,1,1,8,872,109,64,0,Benign,normal,train,5,67,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,59025,21,TCP,0.580273,0.014,4857.142857,309214.285714,0,0,68,4329,63.661765,0,0,Benign,normal,train,5,68,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,18895,12107,TCP,0.875719,0.019,3894.736842,988421.052632,0,1,74,18780,253.783784,420.166387,0,Benign,normal,train,5,69,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,32403,6881,TCP,0.976408,1.257,531.424025,446668.257757,3.967066,31.944405,668,561462,840.511976,582.902533,0,Benign,normal,train,5,70,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,11804,22,TCP,0.504844,1.716,75.757576,14678.321678,26.153846,49.127536,130,25188,193.753846,244.343373,0,Benign,normal,train,5,71,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.4,35242,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,5,72,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,41298,56852,TCP,0.858156,0.078,179.487179,28923.076923,13.285714,28.423905,14,2256,161.142857,246.348683,0,Benign,normal,train,5,73,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.1,35227,6881,TCP,0.516332,0.02,1700,159200,1,2,34,3184,93.647059,103.100717,0,Benign,normal,train,5,74,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,53340,6881,TCP,0.516332,0.021,1619.047619,151619.047619,1,2,34,3184,93.647059,103.100717,0,Benign,normal,train,5,75,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.3,58103,54862,TCP,0.395683,0.476,121.848739,16352.941176,16.517241,26.004802,58,7784,134.206897,141.688946,0,Benign,normal,train,5,76,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,51522,80,TCP,0.857914,1.665,19.219219,7118.318318,113.875,369.695124,32,11852,370.375,457.924048,0,Benign,normal,train,5,77,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.1,50325,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,5,78,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,39278,14671,TCP,0.854545,0.046,304.347826,47826.086957,7.714286,16.845638,14,2200,157.142857,246.348683,0,Benign,normal,train,5,79,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.5,53725,5190,TCP,0.665051,0.079,405.063291,47012.658228,5,8,32,3714,116.0625,171.160743,0,Benign,normal,train,5,80,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,64975,6881,TCP,0.516332,0.071,478.873239,44845.070423,4,10,34,3184,93.647059,103.100717,0,Benign,normal,train,5,81,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.0,62221,63490,TCP,0.869178,0.009,7777.777778,1894000,0,0,70,17046,243.514286,421.662163,0,Benign,normal,train,5,82,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,51776,28166,TCP,0.910695,0.019,4947.368421,1682000,0,0,94,31958,339.978723,493.162506,0,Benign,normal,train,5,83,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,59211,80,TCP,0.865509,1.005,29.850746,11689.552239,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,normal,train,5,84,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.1,32925,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,5,85,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.1,25726,53,UDP,0.554054,0.001,4000,296000,0,0,4,296,74,0,0,Benign,normal,train,5,86,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,49149,25688,TCP,0.935112,0.038,3631.578947,1627894.736842,0,0,138,61860,448.26087,543.402526,0,Benign,normal,train,5,87,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.10,175.45.176.0,1043,53,UDP,0,0.001,1000,132000,0,0,1,132,132,0,0,Benign,normal,train,5,88,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.6,53784,111,UDP,0.354545,0.004,2000,220000,0.5,0.866025,8,880,110,64,0,Benign,normal,train,5,89,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.5,52324,21,TCP,0.608943,0.033,606.060606,37272.727273,1.45,3.521008,20,1230,61.5,0,0,Benign,normal,train,5,90,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.4,4626,80,TCP,0.865509,1.007,29.79146,11666.33565,78.2,267.875269,30,11748,391.6,466.754754,0,Benign,normal,train,5,91,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,35434,11813,TCP,0.944302,0.04,4550,2322350,0,0,182,92894,510.406593,564.128216,0,Benign,normal,train,5,92,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,52391,21,TCP,0.580273,0.886,76.749436,4886.004515,23.485294,56.478,68,4329,63.661765,0,0,Benign,normal,train,5,93,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,1551,64153,TCP,0.940253,0.056,2607.142857,1266642.857143,0,1,146,70932,485.835616,565.034458,0,Benign,normal,train,5,94,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.2,36047,14374,TCP,0.917092,0.044,2409.090909,872272.727273,0,1,106,38380,362.075472,502.278166,0,Benign,normal,train,5,95,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,11780,21,TCP,0.580079,0.013,5230.769231,332846.153846,0,0,68,4327,63.632353,0,0,Benign,normal,train,5,96,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.2,11926,50839,UDP,0.358491,0.001,8000,848000,0,0,8,848,106,55.425626,0,Benign,normal,train,5,97,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.0,20582,1569,TCP,0.916315,0.038,2578.947368,935210.526316,0,1,98,35538,362.632653,491.046386,0,Benign,normal,train,5,98,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,15597,80,TCP,0.857914,1.053,30.389364,11255.460589,71.6875,252.083622,32,11852,370.375,457.924048,0,Benign,normal,train,5,99,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,8308,6252,TCP,0.930118,0.037,3297.297297,1437945.945946,0,0,122,53204,436.098361,549.575916,0,Benign,normal,train,5,100,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,33738,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,5,101,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.7,60742,25,TCP,0.082961,0.026,3615.384615,1567000,0,0.743768,94,40742,433.425532,522.155787,0,Benign,normal,train,5,102,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,39862,9045,TCP,0.394602,0.004,9000,1556000,0,0,36,6224,172.888889,163.710072,0,Benign,normal,train,5,103,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,35538,40548,TCP,0.40569,0.524,110.687023,14488.549618,18.034483,26.019201,58,7592,130.896552,141.688946,0,Benign,normal,train,5,104,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.7,31828,51399,TCP,0.943552,0.038,4473.684211,2266631.578947,0,0,170,86132,506.658824,575.850958,0,Benign,normal,train,5,105,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,26237,22,TCP,0.585244,0.014,8714.285714,1003000,0,0,122,14042,115.098361,160.534876,0,Benign,normal,train,5,106,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.2,30992,21,TCP,0.577641,0.016,4750,304687.5,0,0,76,4875,64.144737,0,0,Benign,normal,train,5,107,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,55017,30736,TCP,0.884191,0.053,1509.433962,414150.943396,1,1,80,21950,274.375,436.865457,0,Benign,normal,train,5,108,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,34483,13697,TCP,0.383271,0.004,9000,1602000,0,0,36,6408,178,163.710072,0,Benign,normal,train,5,109,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,55418,21,TCP,0.580176,0.578,117.647059,7487.889273,15.485294,39.176258,68,4328,63.647059,0,0,Benign,normal,train,5,110,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,33995,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,5,111,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,28796,80,TCP,0.438298,0.003,6000,626666.666667,0,0,18,1880,104.444444,103.539341,0,Benign,normal,train,5,112,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,64413,16857,TCP,0.901549,0.012,6833.333333,2151666.666667,0,0,82,25820,314.878049,477.53494,0,Benign,normal,train,5,113,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.5,62236,60550,TCP,0.925445,0.073,1561.643836,622876.712329,1,1,114,45470,398.859649,520.76928,0,Benign,normal,train,5,114,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,36510,143,TCP,0.683976,0.032,7750,772687.5,0,0,248,24726,99.701613,169.235255,0,Benign,normal,train,5,115,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.1,35799,21,TCP,0.955446,0.001,4000,202000,0,0,4,202,50.5,0,0,Benign,normal,train,5,116,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,56284,21,TCP,0.579081,2.32,24.137931,1528.87931,84.892857,150.483765,56,3547,63.339286,0,0,Benign,normal,train,5,117,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.18,175.45.176.1,47439,53,UDP,0,0.001,1000,132000,0,0,1,132,132,0,0,Benign,normal,train,5,118,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,1862,25,TCP,0.083124,0.536,175.373134,75861.940299,11.106383,25.722111,94,40662,432.574468,522.155787,0,Benign,normal,train,5,119,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.7,39737,21,TCP,0.642466,0.001,12000,730000,0,0,12,730,60.833333,0,0,Benign,normal,train,5,120,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.8,9528,21,TCP,0.588423,0.549,72.859745,4562.84153,26.95,51.445335,40,2505,62.625,0,0,Benign,normal,train,5,121,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,62421,27974,TCP,0.872265,0.008,8750,2182250,0,0,70,17458,249.4,421.662163,0,Benign,normal,train,5,122,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,17146,80,TCP,0.857914,1.134,28.218695,10451.499118,77.8125,252.52926,32,11852,370.375,457.924048,0,Benign,normal,train,5,123,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.6,25515,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,5,124,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,17455,25,TCP,0.083128,2.171,43.298019,18728.696453,47.531915,118.892201,94,40660,432.553191,522.155787,0,Benign,normal,train,5,125,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,57588,55621,TCP,0.942728,0.119,1327.731092,667613.445378,1,2,158,79446,502.822785,571.535893,0,Benign,normal,train,5,126,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,18982,63880,TCP,0.369942,0.037,1027.027027,187027.027027,1.526316,6.564405,38,6920,182.105263,264.048021,0,Benign,normal,train,5,127,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.4,23922,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,5,128,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.7,60149,6881,TCP,0.516332,0.014,2428.571429,227428.571429,0,1,34,3184,93.647059,103.100717,0,Benign,normal,train,5,129,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,42920,43790,TCP,0.41309,0.717,80.892608,10398.88424,25.034483,50.529597,58,7456,128.551724,141.688946,0,Benign,normal,train,5,130,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.2,44242,50688,TCP,0.954152,0.004,5000,2312000,0,0,20,9248,462.4,552.200371,0,Benign,normal,train,5,131,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,49549,4223,TCP,0.902133,0.012,6833.333333,2164500,0,0,82,25974,316.756098,477.53494,0,Benign,normal,train,5,132,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.8,3351,21,TCP,0.955446,0.011,363.636364,18363.636364,18,38.291644,4,202,50.5,0,0,Benign,normal,train,5,133,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.2,28260,22,TCP,0.594871,0.006,9333.333333,1533666.666667,0,0,56,9202,164.321429,223.708265,0,Benign,normal,train,5,134,0,,,NF-UNSW-NB15-v3-Benign
