src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.4,149.171.126.3,10334,46062,TCP,0.912667,0.025,3600,1266880,0,0,90,31672,351.911111,500.96635,0,Benign,normal,train,2,46,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.2,64166,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,2,47,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,63075,21,TCP,0.588094,0.353,113.314448,7090.651558,41.85,98.481991,40,2503,62.575,0,0,Benign,normal,train,2,48,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.9,19528,25,TCP,0.082774,0.036,2611.111111,1134277.777778,0,0.743768,94,40834,434.404255,522.155787,0,Benign,normal,train,2,49,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,47073,21,TCP,0.580273,0.496,137.096774,8727.822581,12,39.720531,68,4329,63.661765,0,0,Benign,normal,train,2,50,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.2,20126,22,TCP,0.561399,1.447,154.803041,15138.908086,12.508929,23.519557,224,21906,97.794643,120.416963,0,Benign,normal,train,2,51,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.1,55250,3504,TCP,0.954152,0.003,6666.666667,3082666.666667,0,0,20,9248,462.4,552.200371,0,Benign,normal,train,2,52,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.7,44285,25,TCP,0.083043,0.507,185.404339,80280.078895,10.659574,24.172938,94,40702,433,522.155787,0,Benign,normal,train,2,53,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.9,23424,54430,TCP,0.852535,0.047,297.87234,46170.212766,7.714286,16.845638,14,2170,155,246.348683,0,Benign,normal,train,2,54,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,56119,21,TCP,0.588423,0.146,273.972603,17157.534247,5,14.483611,40,2505,62.625,0,0,Benign,normal,train,2,55,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,16682,14661,TCP,0.905765,0.057,1578.947368,514947.368421,1,1,90,29352,326.133333,468.923714,0,Benign,normal,train,2,56,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,4292,111,UDP,0.354545,0.004,2000,220000,1,1,8,880,110,64,0,Benign,normal,train,2,57,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.1,22597,80,TCP,0.857914,1.009,31.714569,11746.283449,69.125,253.063079,32,11852,370.375,457.924048,0,Benign,normal,train,2,58,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,1389,6881,TCP,0.516332,0.015,2266.666667,212266.666667,0,1,34,3184,93.647059,103.100717,0,Benign,normal,train,2,59,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,39871,80,TCP,0.857914,1.188,26.936027,9976.430976,81.375,262.116714,32,11852,370.375,457.924048,0,Benign,normal,train,2,60,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.5,27932,80,TCP,0.865509,1.032,29.069767,11383.72093,79.8,273.225475,30,11748,391.6,466.754754,0,Benign,normal,train,2,61,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.8,30877,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,2,62,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,36020,5190,TCP,0.546778,0.005,9200,906400,0,0,46,4532,98.521739,93.869233,0,Benign,normal,train,2,63,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.8,64042,15919,TCP,0.902778,0.017,5058.823529,1600941.176471,0,0,86,27216,316.465116,473.077077,0,Benign,normal,train,2,64,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,17242,32948,TCP,0.034602,0.278,71.942446,33266.18705,44.8,69.168345,20,9248,462.4,552.200371,0,Benign,normal,train,2,65,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,65282,36306,TCP,0.901074,0.012,6833.333333,2141333.333333,0,0,82,25696,313.365854,477.53494,0,Benign,normal,train,2,66,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,31593,143,TCP,0.666979,0.044,5636.363636,533681.818182,0,0,248,23482,94.685484,132.878616,0,Benign,normal,train,2,67,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,34790,37988,TCP,0.872265,0.009,7777.777778,1939777.777778,0,0,70,17458,249.4,421.662163,0,Benign,normal,train,2,68,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.2,63933,6881,TCP,0.973284,1.037,295.081967,236860.173578,7.588235,22.444857,306,245624,802.69281,586.682381,0,Benign,normal,train,2,69,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,31670,52000,TCP,0.946014,0.045,4044.444444,2129777.777778,0,0,182,95840,526.593407,579.317465,0,Benign,normal,train,2,70,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,57751,143,TCP,0.657733,3.232,76.732673,7065.594059,25.508065,49.513113,248,22836,92.080645,132.878616,0,Benign,normal,train,2,71,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.2,55772,80,TCP,0.857914,1.075,29.767442,11025.116279,73.6875,252.083622,32,11852,370.375,457.924048,0,Benign,normal,train,2,72,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.7,58146,56833,TCP,0.929298,0.027,4222.222222,1775851.851852,0,0,114,47948,420.596491,541.457172,0,Benign,normal,train,2,73,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,13255,5190,TCP,0.679904,0.004,6000,831000,0,0,24,3324,138.5,194.575321,0,Benign,normal,train,2,74,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,11091,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,2,75,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,44070,43893,TCP,0.938613,0.123,1121.95122,531609.756098,1,2,138,65388,473.826087,561.562664,0,Benign,normal,train,2,76,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.5,49122,21,TCP,0.583278,0.168,285.714286,17869.047619,5,13.488421,48,3002,62.541667,0,0,Benign,normal,train,2,77,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.0,41543,39045,TCP,0.870213,0.008,8750,2147750,0,0,70,17182,245.457143,421.662163,0,Benign,normal,train,2,78,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,18810,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,2,79,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,61593,21,TCP,0.642466,0.003,4000,243333.333333,0,0,12,730,60.833333,0,0,Benign,normal,train,2,80,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.8,64323,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,2,81,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,12624,21,TCP,0.60057,0.095,294.736842,18473.684211,22.464286,63.938297,28,1755,62.678571,0,0,Benign,normal,train,2,82,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,35964,15501,TCP,0.915927,0.026,3769.230769,1360538.461538,0,0,98,35374,360.959184,491.046386,0,Benign,normal,train,2,83,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,13055,9913,TCP,0.897098,0.013,6923.076923,2067692.307692,0,0,90,26880,298.666667,458.808303,0,Benign,normal,train,2,84,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.7,13299,12334,TCP,0.928668,0.023,4956.521739,2066260.869565,0,0,114,47524,416.877193,541.457172,0,Benign,normal,train,2,85,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.5,33334,143,TCP,0.65656,0.755,328.476821,30143.046358,5.508065,11.011355,248,22758,91.766129,132.878616,0,Benign,normal,train,2,86,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,21605,21,TCP,0.583417,0.548,87.591241,5479.927007,19.479167,40.485331,48,3003,62.5625,0,0,Benign,normal,train,2,87,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.4,42876,21,TCP,0.588094,0.14,285.714286,17878.571429,5,13.985707,40,2503,62.575,0,0,Benign,normal,train,2,88,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,20236,80,TCP,0.865509,1.128,26.595745,10414.893617,87.6,267.354895,30,11748,391.6,466.754754,0,Benign,normal,train,2,89,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,11638,39832,TCP,0.317697,0.822,63.260341,9128.953771,32.692308,65.285037,52,7504,144.307692,234.979292,0,Benign,normal,train,2,90,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,26713,61061,UDP,0.365385,0.001,8000,832000,0,0,8,832,104,55.425626,0,Benign,normal,train,2,91,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,24297,25,TCP,0.083092,0.031,3032.258065,1312193.548387,0,0.743768,94,40678,432.744681,522.155787,0,Benign,normal,train,2,92,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.7,5652,21,TCP,0.580273,0.578,117.647059,7489.619377,17.485294,43.146294,68,4329,63.661765,0,0,Benign,normal,train,2,93,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.4,3563,1625,TCP,0.90049,0.032,2562.5,803312.5,0,2,82,25706,313.487805,477.53494,0,Benign,normal,train,2,94,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,26497,6881,TCP,0.516332,0.02,1700,159200,1,2,34,3184,93.647059,103.100717,0,Benign,normal,train,2,95,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.0,13339,21,TCP,0.579318,1.435,39.02439,2473.170732,44.446429,86.013064,56,3549,63.375,0,0,Benign,normal,train,2,96,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.5,22852,111,UDP,0.36036,0.004,2000,222000,1,1,8,888,111,64,0,Benign,normal,train,2,97,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,38683,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,2,98,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.4,14990,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,2,99,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,63396,15755,TCP,0.908101,0.025,3600,1196960,0,0,90,29924,332.488889,480.750904,0,Benign,normal,train,2,100,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.4,30775,36720,UDP,0.372549,0.001,8000,816000,0,0,8,816,102,55.425626,0,Benign,normal,train,2,101,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.7,35861,26343,TCP,0.853076,0.07,200,31114.285714,11.285714,25.833059,14,2178,155.571429,246.348683,0,Benign,normal,train,2,102,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.4,54617,143,TCP,0.664607,0.031,8000,751935.483871,0,0,248,23310,93.991935,135.113203,0,Benign,normal,train,2,103,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,30502,1802,UDP,0.358491,0.135,59.259259,6281.481481,23,35.693137,8,848,106,55.425626,0,Benign,normal,train,2,104,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,20082,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,2,105,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,42580,21,TCP,0.60057,0.061,459.016393,28770.491803,2.464286,7.017744,28,1755,62.678571,0,0,Benign,normal,train,2,106,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.5,5348,6881,TCP,0.516332,0.018,1888.888889,176888.888889,0.529412,1.631226,34,3184,93.647059,103.100717,0,Benign,normal,train,2,107,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,45756,25740,TCP,0.850885,0.002,7000,1073000,0,0,14,2146,153.285714,246.348683,0,Benign,normal,train,2,108,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,55683,25,TCP,0.083329,0.478,196.65272,84857.740586,10.106383,26.124281,94,40562,431.510638,522.155787,0,Benign,normal,train,2,109,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,16650,21,TCP,0.577641,0.032,2375,152343.75,0,1,76,4875,64.144737,0,0,Benign,normal,train,2,110,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,62054,22898,TCP,0.386022,0.302,165.562914,24635.761589,11.52,27.063067,50,7440,148.8,149.140599,0,Benign,normal,train,2,111,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.8,27821,6881,TCP,0.972872,0.974,316.221766,252287.474333,6.571429,15.435184,308,245728,797.818182,587.017068,0,Benign,normal,train,2,112,0,,,NF-UNSW-NB15-v3-Benign
10.40.182.1,224.0.0.5,0,0,89,0,120.01,0.108324,6.932756,0,0,13,832,64,0,0,Benign,normal,train,2,113,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.8,17979,80,TCP,0.865509,1.005,29.850746,11689.552239,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,normal,train,2,114,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.1,45462,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,2,115,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,9455,45517,TCP,0.932419,0.042,2904.761905,1267619.047619,0,0.701287,122,53240,436.393443,549.575916,0,Benign,normal,train,2,116,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,48121,143,TCP,0.656032,0.034,7294.117647,667470.588235,0,0,248,22694,91.508065,132.878616,0,Benign,normal,train,2,117,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.7,12419,53,UDP,0.554054,0.001,4000,296000,0,0,4,296,74,0,0,Benign,normal,train,2,118,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.8,20538,80,TCP,0.440514,0.025,720,74640,2.555556,4.609437,18,1866,103.666667,103.539341,0,Benign,normal,train,2,119,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.9,4751,65188,TCP,0.034602,0.003,6666.666667,3082666.666667,0,0,20,9248,462.4,552.200371,0,Benign,normal,train,2,120,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,14175,21,TCP,0.583417,0.008,6000,375375,0,0,48,3003,62.5625,0,0,Benign,normal,train,2,121,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.2,2876,80,TCP,0.984042,14.511,74.150644,76186.479223,35.639405,50.363254,1076,1105542,1027.45539,560.124842,0,Benign,normal,train,2,122,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,12811,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,2,123,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,63456,21,TCP,0.577468,0.538,141.263941,9057.620818,12,41.985586,76,4873,64.118421,0,0,Benign,normal,train,2,124,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.3,3273,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,2,125,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.6,62321,44367,UDP,0.361905,0.001,8000,840000,0,0,8,840,105,55.425626,0,Benign,normal,train,2,126,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,18850,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,2,127,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.8,62636,6881,TCP,0.516332,0.018,1888.888889,176888.888889,0,1,34,3184,93.647059,103.100717,0,Benign,normal,train,2,128,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.7,15099,21,TCP,0.577641,0.549,138.433515,8879.781421,12,37.651274,76,4875,64.144737,0,0,Benign,normal,train,2,129,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,45702,80,TCP,0.857914,1.151,27.801911,10297.132928,78.8125,252.52926,32,11852,370.375,457.924048,0,Benign,normal,train,2,130,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.5,35568,9601,UDP,0.361905,0.001,8000,840000,0,0,8,840,105,55.425626,0,Benign,normal,train,2,131,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.1,10611,38316,TCP,0.91628,0.024,4083.333333,1472166.666667,0,0,98,35332,360.530612,501.301285,0,Benign,normal,train,2,132,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.6,52225,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,2,133,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.5,26400,22180,TCP,0.91628,0.016,6125,2208250,0,0,98,35332,360.530612,501.301285,0,Benign,normal,train,2,134,0,,,NF-UNSW-NB15-v3-Benign
