src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.0,149.171.126.4,17312,21,TCP,0.583417,0.177,271.186441,16966.101695,5.479167,13.497669,48,3003,62.5625,0,0,Benign,normal,train,4,94,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.4,15318,7620,UDP,0.358491,0.001,8000,848000,0,0,8,848,106,55.425626,0,Benign,normal,train,4,95,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,42695,6881,TCP,0.977898,7.166,181.133129,156228.300307,13.288136,175.340932,1298,1119532,862.505393,580.703062,0,Benign,normal,train,4,96,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.7,3386,21,TCP,0.5846,0.023,4130.434783,260304.347826,0,0,95,5987,63.021053,0,0,Benign,normal,train,4,97,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,53739,50215,TCP,0.905351,0.024,3583.333333,1164833.333333,0,0,86,27956,325.069767,473.077077,0,Benign,normal,train,4,98,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,32893,36291,TCP,0.954152,0.223,89.686099,41470.852018,26.6,54.488898,20,9248,462.4,552.200371,0,Benign,normal,train,4,99,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.5,48024,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,4,100,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.2,31436,54892,TCP,0.954152,1.056,18.939394,8757.575758,128,280.374749,20,9248,462.4,552.200371,0,Benign,normal,train,4,101,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.8,2896,21,TCP,0.642466,0.002,6000,365000,0,0,12,730,60.833333,0,0,Benign,normal,train,4,102,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.1,21988,18332,TCP,0.93745,0.049,2979.591837,1382734.693878,0,0.711934,146,67754,464.068493,544.992445,0,Benign,normal,train,4,103,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,45879,21,TCP,0.955446,0.001,4000,202000,0,0,4,202,50.5,0,0,Benign,normal,train,4,104,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.4,2558,21,TCP,0.584322,0.695,136.690647,8608.633094,12.526316,49.434027,95,5983,62.978947,0,0,Benign,normal,train,4,105,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,48562,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,4,106,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,27658,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,4,107,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,60938,21,TCP,0.955446,1.846,2.166847,109.425785,204,393.287427,4,202,50.5,0,0,Benign,normal,train,4,108,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.2,28448,62215,TCP,0.91628,0.071,1380.28169,497633.802817,1,1,98,35332,360.530612,501.301285,0,Benign,normal,train,4,109,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,5123,51614,TCP,0.928668,0.021,5428.571429,2263047.619048,0,0,114,47524,416.877193,541.457172,0,Benign,normal,train,4,110,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.8,42790,53,UDP,0.554054,0.001,4000,296000,0,0,4,296,74,0,0,Benign,normal,train,4,111,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.7,32655,58110,TCP,0.913489,0.015,6266.666667,2199333.333333,0,0,94,32990,350.957447,494.684203,0,Benign,normal,train,4,112,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,37252,35034,TCP,0.931358,0.097,1257.731959,542783.505155,1,2,122,52650,431.557377,549.575916,0,Benign,normal,train,4,113,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.2,16324,22,TCP,0.577838,0.487,250.513347,28833.675565,7.508197,13.009609,122,14042,115.098361,160.534876,0,Benign,normal,train,4,114,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,5330,21,TCP,0.575601,2.702,32.568468,2078.090303,56.488636,114.151713,88,5615,63.806818,0,0,Benign,normal,train,4,115,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,61144,111,UDP,0.36036,0.088,90.909091,10090.909091,24,33,8,888,111,64,0,Benign,normal,train,4,116,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,7266,80,TCP,0.857914,1.012,31.620553,11711.462451,69.125,252.472245,32,11852,370.375,457.924048,0,Benign,normal,train,4,117,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,25802,61613,TCP,0.945614,0.056,3285.714286,1698821.428571,0,0,184,95134,517.032609,577.050443,0,Benign,normal,train,4,118,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,23973,22,TCP,0.594871,0.355,157.746479,25921.126761,13.285714,17.689499,56,9202,164.321429,223.708265,0,Benign,normal,train,4,119,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.9,35911,80,TCP,0.438298,0.004,4500,470000,0,0,18,1880,104.444444,103.539341,0,Benign,normal,train,4,120,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.0,25557,5190,TCP,0.850455,0.746,101.876676,27088.47185,20.210526,51.287712,76,20208,265.894737,406.634833,0,Benign,normal,train,4,121,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,2174,32638,TCP,0.944205,0.062,2741.935484,1405483.870968,0,0.702935,170,87140,512.588235,575.850958,0,Benign,normal,train,4,122,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.6,25404,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,4,123,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.1,1892,7050,UDP,0.365385,0.001,8000,832000,0,0,8,832,104,55.425626,0,Benign,normal,train,4,124,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,63583,53,UDP,0.554054,0.001,4000,296000,0,0,4,296,74,0,0,Benign,normal,train,4,125,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.5,54151,32727,TCP,0.914826,0.018,5222.222222,1861555.555556,0,0,94,33508,356.468085,495.831965,0,Benign,normal,train,4,126,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.2,3232,47320,TCP,0.930682,0.047,2808.510638,1168212.765957,0,0.717741,132,54906,415.954545,536.660935,0,Benign,normal,train,4,127,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,45509,21,TCP,0.609261,0.013,1538.461538,94692.307692,0,1.341641,20,1231,61.55,0,0,Benign,normal,train,4,128,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,37301,28760,TCP,0.954152,0.009,2222.222222,1027555.555556,0.6,1.624808,20,9248,462.4,552.200371,0,Benign,normal,train,4,129,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.7,29789,57168,TCP,0.918397,0.139,791.366906,291107.913669,2,3,110,40464,367.854545,493.748054,0,Benign,normal,train,4,130,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,43029,47628,TCP,0.943541,0.129,170.542636,72496.124031,12.636364,38.262901,22,9352,425.090909,536.660935,0,Benign,normal,train,4,131,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.2,47332,80,TCP,0.865509,1.087,27.598896,10807.727691,84,266.329495,30,11748,391.6,466.754754,0,Benign,normal,train,4,132,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.1,39458,7679,TCP,0.942691,0.172,1058.139535,524895.348837,1,2,182,90282,496.054945,561.927711,0,Benign,normal,train,4,133,0,,,NF-UNSW-NB15-v3-Benign
