src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.3,149.171.126.8,32704,21,TCP,0.588423,0.007,5714.285714,357857.142857,0,0,40,2505,62.625,0,0,Benign,normal,train,7,37,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.9,18554,6881,TCP,0.516332,0.016,2125,199000,0,1,34,3184,93.647059,103.100717,0,Benign,normal,train,7,38,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,43363,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,7,39,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.3,2378,21,TCP,0.583417,2.275,21.098901,1320,83.666667,134.623678,48,3003,62.5625,0,0,Benign,normal,train,7,40,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.8,46334,25,TCP,0.080893,0.843,109.134045,48040.332147,18.826087,51.536945,92,40498,440.195652,525.679594,0,Benign,normal,train,7,41,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,27022,21,TCP,0.5846,0.964,98.547718,6210.580913,17.526316,54.933326,95,5987,63.021053,0,0,Benign,normal,train,7,42,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,57209,57451,TCP,0.907824,0.016,5375,1794125,0,0,86,28706,333.790698,490.20677,0,Benign,normal,train,7,43,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.7,3569,47517,TCP,0.929601,0.025,4880,2053440,0,0,122,51336,420.786885,521.452098,0,Benign,normal,train,7,44,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.4,35047,21,TCP,0.577641,0.436,174.311927,11181.192661,9.486842,37.209044,76,4875,64.144737,0,0,Benign,normal,train,7,45,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.4,28989,25,TCP,0.083477,0.25,376,161960,4.553191,17.142467,94,40490,430.744681,522.155787,0,Benign,normal,train,7,46,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.2,53785,58339,TCP,0.898677,0.014,5857.142857,1792000,0,0,82,25088,305.95122,458.595034,0,Benign,normal,train,7,47,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,39682,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,7,48,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,17220,21,TCP,0.583417,0.169,284.023669,17769.230769,5,12.489162,48,3003,62.5625,0,0,Benign,normal,train,7,49,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,31982,21,TCP,0.579081,0.191,293.193717,18570.680628,5,13,56,3547,63.339286,0,0,Benign,normal,train,7,50,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.3,13735,25,TCP,0.080717,0.021,4380.952381,1932666.666667,0,0,92,40586,441.152174,525.679594,0,Benign,normal,train,7,51,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.8,7813,6881,TCP,0.977605,9.969,136.021667,116725.24827,17.235988,257.04114,1356,1163634,858.137168,581.448399,0,Benign,normal,train,7,52,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.9,56336,9851,TCP,0.954152,0.004,5000,2312000,0,0,20,9248,462.4,552.200371,0,Benign,normal,train,7,53,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.6,17322,5190,TCP,0.854855,0.97,76.28866,20725.773196,26.702703,79.338776,74,20104,271.675676,410.953745,0,Benign,normal,train,7,54,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.9,23738,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,7,55,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.5,12823,6881,TCP,0.977081,5.933,221.810214,188853.531097,9.911854,148.204281,1316,1120468,851.419453,582.248045,0,Benign,normal,train,7,56,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,16906,34187,TCP,0.887546,0.01,7800,2168000,0,0,78,21680,277.948718,441.260014,0,Benign,normal,train,7,57,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.9,51168,6881,TCP,0.977972,7.852,247.325522,213745.542537,8.948507,146.478251,1942,1678330,864.2276,580.696011,0,Benign,normal,train,7,58,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,37374,21,TCP,0.60057,0.055,509.090909,31909.090909,2,6.554715,28,1755,62.678571,0,0,Benign,normal,train,7,59,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.4,13139,143,TCP,0.661969,0.458,541.484716,50510.917031,3,11.502805,248,23134,93.282258,135.113203,0,Benign,normal,train,7,60,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,26932,60942,TCP,0.893355,0.011,7454.545455,2166909.090909,0,0,82,23836,290.682927,452.555405,0,Benign,normal,train,7,61,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,31575,21,TCP,0.579081,1.274,43.956044,2784.144427,42.446429,86.883423,56,3547,63.339286,0,0,Benign,normal,train,7,62,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.6,44447,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,7,63,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,23735,61834,TCP,0.034602,0.004,5000,2312000,0,0.83666,20,9248,462.4,552.200371,0,Benign,normal,train,7,64,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.9,63802,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,7,65,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.1,5183,5190,TCP,0.533103,0.149,322.147651,31020.134228,6,12,48,4622,96.291667,92.221954,0,Benign,normal,train,7,66,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,42373,49296,TCP,0.924924,0.093,1333.333333,530215.053763,1,2,124,49310,397.66129,525.317683,0,Benign,normal,train,7,67,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,17104,36333,TCP,0.925445,0.071,1605.633803,640422.535211,0.508772,2.061534,114,45470,398.859649,520.76928,0,Benign,normal,train,7,68,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.0,39138,54038,TCP,0.943294,0.104,1750,877326.923077,0,1,182,91242,501.32967,564.128216,0,Benign,normal,train,7,69,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.6,22865,65142,TCP,0.936214,0.027,4962.962963,2279629.62963,0,0,134,61550,459.328358,558.985841,0,Benign,normal,train,7,70,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.5,50642,21,TCP,0.642466,0.19,63.157895,3842.105263,35.333333,66.535496,12,730,60.833333,0,0,Benign,normal,train,7,71,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.3,2520,52683,TCP,0.91636,0.067,1462.686567,527850.746269,1,1.59079,98,35366,360.877551,501.301285,0,Benign,normal,train,7,72,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.4,24456,53,UDP,0.554054,0.001,4000,296000,0,0,4,296,74,0,0,Benign,normal,train,7,73,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,56387,5190,TCP,0.540338,0.004,9000,799500,0,0,36,3198,88.833333,77.328225,0,Benign,normal,train,7,74,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,25366,21,TCP,0.583278,0.521,92.130518,5761.996161,20.479167,54.483747,48,3002,62.541667,0,0,Benign,normal,train,7,75,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,54447,24674,TCP,0.944205,0.062,2741.935484,1405483.870968,0,1,170,87140,512.588235,575.850958,0,Benign,normal,train,7,76,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,56792,27169,TCP,0.910131,0.035,2571.428571,874285.714286,0,1,90,30600,340,485.337324,0,Benign,normal,train,7,77,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,59678,25,TCP,0.084195,0.509,192.534381,81296.660118,10.102041,23.144837,98,41380,422.244898,515.225353,0,Benign,normal,train,7,78,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.2,43211,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,7,79,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.0,47758,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,7,80,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,42512,80,TCP,0.857914,1.159,27.610009,10226.056946,79.25,251.511804,32,11852,370.375,457.924048,0,Benign,normal,train,7,81,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,64158,63696,TCP,0.90568,0.016,5625,1822250,0,0,90,29156,323.955556,482,0,Benign,normal,train,7,82,0,,,NF-UNSW-NB15-v3-Benign
10.40.182.1,224.0.0.5,0,0,89,0,120.01,0.108324,6.932756,0,0,13,832,64,0,0,Benign,normal,train,7,83,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.7,49421,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,7,84,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.9,57900,5190,TCP,0.540338,0.004,9000,799500,0,0,36,3198,88.833333,77.328225,0,Benign,normal,train,7,85,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.2,8505,42440,TCP,0.934476,0.041,3317.073171,1500097.560976,0,0,136,61504,452.235294,556.719855,0,Benign,normal,train,7,86,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,49395,6881,TCP,0.976951,0.596,1110.738255,941526.845638,1.661631,17.212121,662,561150,847.65861,582.015425,0,Benign,normal,train,7,87,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,4717,49415,TCP,0.929531,0.022,5545.454545,2320818.181818,0,0,122,51058,418.508197,531.119259,0,Benign,normal,train,7,88,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,11928,38135,TCP,0.40569,0.381,152.230971,19926.509186,12.517241,18.530721,58,7592,130.896552,141.688946,0,Benign,normal,train,7,89,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.8,33736,6881,TCP,0.516332,0.411,82.725061,7746.958637,25.588235,47.003828,34,3184,93.647059,103.100717,0,Benign,normal,train,7,90,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.7,57412,143,TCP,0.66167,0.032,7750,721375,0,0,248,23084,93.080645,132.878616,0,Benign,normal,train,7,91,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.9,1561,25974,TCP,0.034602,0.223,89.686099,41470.852018,35.9,60.231138,20,9248,462.4,552.200371,0,Benign,normal,train,7,92,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,1494,80,TCP,0.857914,1.117,28.648165,10610.564011,76.25,252.509282,32,11852,370.375,457.924048,0,Benign,normal,train,7,93,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,15673,6881,TCP,0.976711,3.957,285.317159,242960.576194,7.589903,133.854723,1129,961395,851.545616,582.261886,0,Benign,normal,train,7,94,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,40818,25,TCP,0.082892,0.029,3241.37931,1406068.965517,0,0.743768,94,40776,433.787234,522.155787,0,Benign,normal,train,7,95,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.0,15431,61097,TCP,0.954152,0.355,56.338028,26050.704225,42.8,76.576498,20,9248,462.4,552.200371,0,Benign,normal,train,7,96,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,33501,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,7,97,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,50640,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,7,98,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.1,47433,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,7,99,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,20166,21,TCP,0.955446,0.001,4000,202000,0,0,4,202,50.5,0,0,Benign,normal,train,7,100,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,23157,22,TCP,0.594871,0.005,11200,1840400,0,0,56,9202,164.321429,223.708265,0,Benign,normal,train,7,101,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,10890,80,TCP,0.443366,0.003,6000,618000,0,0,18,1854,103,103.539341,0,Benign,normal,train,7,102,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.3,48595,21,TCP,0.609261,0.003,6666.666667,410333.333333,0,0,20,1231,61.55,0,0,Benign,normal,train,7,103,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.9,61283,25,TCP,0.082965,0.595,157.983193,68470.588235,12.659574,25.170294,94,40740,433.404255,522.155787,0,Benign,normal,train,7,104,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,1265,64311,TCP,0.91997,0.023,4608.695652,1728695.652174,0,0,106,39760,375.09434,506.637865,0,Benign,normal,train,7,105,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.8,45083,5149,TCP,0.940824,0.053,3207.54717,1550226.415094,0,0,170,82162,483.305882,556.384069,0,Benign,normal,train,7,106,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,56476,59278,TCP,0.931888,0.028,4428.571429,1895000,0,0,124,53060,427.903226,546.962999,0,Benign,normal,train,7,107,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.3,21699,5190,TCP,0.533103,0.012,4000,385166.666667,0,1,48,4622,96.291667,92.221954,0,Benign,normal,train,7,108,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.0,30216,53026,TCP,0.915589,0.026,4307.692308,1504538.461538,0,0,112,39118,349.267857,490.753154,0,Benign,normal,train,7,109,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,1158,64154,TCP,0.38375,0.005,7200,1280000,0,0,36,6400,177.777778,163.710072,0,Benign,normal,train,7,110,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.5,14164,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,7,111,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.18,175.45.176.3,1043,53,UDP,0,0.001,1000,132000,0,0,1,132,132,0,0,Benign,normal,train,7,112,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.4,46706,6881,TCP,0.516332,2.358,14.418999,1350.296862,148.058824,292.995979,34,3184,93.647059,103.100717,0,Benign,normal,train,7,113,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.0,17241,21,TCP,0.575752,0.021,4190.47619,267476.190476,0,0,88,5617,63.829545,0,0,Benign,normal,train,7,114,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.3,5360,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,7,115,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.2,31313,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,7,116,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.4,15110,10972,TCP,0.926655,0.027,4518.518519,1816888.888889,0,0,122,49056,402.098361,530.058081,0,Benign,normal,train,7,117,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,57722,21,TCP,0.5846,0.755,125.827815,7929.801325,14,46.535781,95,5987,63.021053,0,0,Benign,normal,train,7,118,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.3,8520,42495,TCP,0.856941,0.008,8750,1948500,0,0,70,15588,222.685714,383.802564,0,Benign,normal,train,7,119,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,44040,25,TCP,0.080761,0.498,184.738956,81453.815261,10.695652,26.50748,92,40564,440.913043,525.679594,0,Benign,normal,train,7,120,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,39613,22,TCP,0.574688,0.013,9230.769231,1072153.846154,0,0,120,13938,116.15,161.750425,0,Benign,normal,train,7,121,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,1534,21,TCP,0.579081,1.032,54.263566,3437.015504,31.964286,71.046254,56,3547,63.339286,0,0,Benign,normal,train,7,122,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.2,22789,64977,TCP,0.935383,0.048,3041.666667,1366375,0,0,146,65586,449.219178,540.797507,0,Benign,normal,train,7,123,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.2,29440,21,TCP,0.642466,0.229,52.401747,3187.772926,25.166667,52.157347,12,730,60.833333,0,0,Benign,normal,train,7,124,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,17652,111,UDP,0.354545,0.607,13.179572,1449.752883,161,229.631226,8,880,110,64,0,Benign,normal,train,7,125,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.0,12168,80,TCP,0.865509,1.004,29.880478,11701.195219,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,normal,train,7,126,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.1,13924,21,TCP,0.955446,0.054,74.074074,3740.740741,24.25,50.084304,4,202,50.5,0,0,Benign,normal,train,7,127,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.4,28303,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,7,128,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.6,1217,53874,TCP,0.940749,0.143,1104.895105,537006.993007,1,2,158,76792,486.025316,552.849513,0,Benign,normal,train,7,129,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.1,23836,44463,TCP,0.856244,0.182,76.923077,12230.769231,31.285714,68.504878,14,2226,159,246.348683,0,Benign,normal,train,7,130,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,2096,33647,TCP,0.388496,0.361,160.66482,21961.218837,12.517241,20.006242,58,7928,136.689655,223.973998,0,Benign,normal,train,7,131,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.4,6744,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,7,132,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,21619,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,7,133,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.4,58176,47015,TCP,0.954152,0.223,89.686099,41470.852018,26.6,57.11077,20,9248,462.4,552.200371,0,Benign,normal,train,7,134,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.6,47045,21,TCP,0.5846,0.884,107.466063,6772.624434,19.526316,48.994488,95,5987,63.021053,0,0,Benign,normal,train,7,135,0,,,NF-UNSW-NB15-v3-Benign
