src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.2,149.171.126.8,64804,21,TCP,0.577641,0.016,4750,304687.5,0,0,76,4875,64.144737,0,0,Benign,normal,train,1,62,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.2,46335,111,UDP,0.354545,0.005,1600,176000,1,1,8,880,110,64,0,Benign,normal,train,1,63,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,20511,80,TCP,0.865509,1.004,29.880478,11701.195219,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,normal,train,1,64,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,59227,18420,TCP,0.936744,0.07,2257.142857,1027571.428571,0,1,158,71930,455.253165,554.174989,0,Benign,normal,train,1,65,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.8,10834,45260,TCP,0.906203,0.169,508.87574,166923.076923,3,6,86,28210,328.023256,490.20677,0,Benign,normal,train,1,66,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.5,57061,55181,TCP,0.911013,0.019,4947.368421,1688000,0,0,94,32072,341.191489,492.091422,0,Benign,normal,train,1,67,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,1055,111,UDP,0.354545,0.167,47.904192,5269.461078,45.5,64.98269,8,880,110,64,0,Benign,normal,train,1,68,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,31446,30187,TCP,0.381538,0.327,165.137615,23853.211009,11.518519,21.530117,54,7800,144.444444,230.656182,0,Benign,normal,train,1,69,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.8,5354,30533,TCP,0.926655,0.04,3050,1226400,0,1,122,49056,402.098361,530.058081,0,Benign,normal,train,1,70,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,26355,21,TCP,0.588423,0.009,4444.444444,278333.333333,0,0,40,2505,62.625,0,0,Benign,normal,train,1,71,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,6639,6881,TCP,0.516332,0.017,2000,187294.117647,0.529412,1.117647,34,3184,93.647059,103.100717,0,Benign,normal,train,1,72,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,34331,39563,TCP,0.917129,0.036,3055.555556,1141666.666667,0,1,110,41100,373.636364,503.042629,0,Benign,normal,train,1,73,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,13943,11844,TCP,0.894541,0.045,1777.777778,513733.333333,0,1,80,23118,288.975,457.86036,0,Benign,normal,train,1,74,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.3,45185,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,1,75,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,55729,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,1,76,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.8,62016,25,TCP,0.082391,0.204,460.784314,201098.039216,3.553191,15.147233,94,41024,436.425532,522.155787,0,Benign,normal,train,1,77,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,13030,18752,TCP,0.911451,0.03,3266.666667,1119533.333333,0,0,98,33586,342.714286,483.157113,0,Benign,normal,train,1,78,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,20535,5190,TCP,0.691913,0.006,7666.666667,1038666.666667,0,0,46,6232,135.478261,256.126999,0,Benign,normal,train,1,79,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,37667,6881,TCP,0.975334,3.669,163.532298,134532.297629,14.16,174.232343,600,493599,822.665,584.673575,0,Benign,normal,train,1,80,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,3338,25,TCP,0.077294,0.451,203.991131,90993.348115,9.76087,35.308384,92,41038,446.065217,525.679594,0,Benign,normal,train,1,81,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.6,46948,5190,TCP,0.470559,0.005,8800,815200,0,0,44,4076,92.636364,93.995604,0,Benign,normal,train,1,82,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.5,63307,36731,TCP,0.91691,0.016,6125,2225000,0,0,98,35600,363.265306,504.900177,0,Benign,normal,train,1,83,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,49974,21,TCP,0.642466,0.002,6000,365000,0,0,12,730,60.833333,0,0,Benign,normal,train,1,84,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,44338,6768,TCP,0.919308,0.036,2722.222222,1023777.777778,0,1,98,36856,376.081633,518.182154,0,Benign,normal,train,1,85,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.7,27591,21,TCP,0.5846,1.691,56.179775,3540.508575,33.052632,72.910525,95,5987,63.021053,0,0,Benign,normal,train,1,86,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.3,65395,53,UDP,0.554054,0.001,4000,296000,0,0,4,296,74,0,0,Benign,normal,train,1,87,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.2,44112,21,TCP,0.5846,0.023,4130.434783,260304.347826,0,0,95,5987,63.021053,0,0,Benign,normal,train,1,88,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.3,1049,17395,TCP,0.900713,0.049,1755.102041,543877.55102,0.511628,1.117974,86,26650,309.883721,467.839817,0,Benign,normal,train,1,89,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,22369,80,TCP,0.865509,1.005,29.850746,11689.552239,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,normal,train,1,90,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,61066,5190,TCP,0.68587,0.004,6000,824500,0,0,24,3298,137.416667,194.575321,0,Benign,normal,train,1,91,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.5,44798,42994,TCP,0.868592,0.014,5000,1212142.857143,0,0,70,16970,242.428571,420.707282,0,Benign,normal,train,1,92,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,23589,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,1,93,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,41156,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,1,94,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,11726,6881,TCP,0.516332,0.013,2615.384615,244923.076923,0,1,34,3184,93.647059,103.100717,0,Benign,normal,train,1,95,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.3,23464,53,UDP,0.554054,0.001,4000,296000,0,0,4,296,74,0,0,Benign,normal,train,1,96,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.7,31869,111,UDP,0.36036,0.004,2000,222000,1,1,8,888,111,64,0,Benign,normal,train,1,97,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,4694,5190,TCP,0.68587,0.004,6000,824500,0,0,24,3298,137.416667,194.575321,0,Benign,normal,train,1,98,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.0,19906,21,TCP,0.642466,0.076,157.894737,9605.263158,32.916667,81.912004,12,730,60.833333,0,0,Benign,normal,train,1,99,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.7,3644,80,TCP,0.865509,1.004,29.880478,11701.195219,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,normal,train,1,100,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.0,25927,24051,TCP,0.910952,0.022,4272.727273,1456818.181818,0,0,94,32050,340.957447,492.091422,0,Benign,normal,train,1,101,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,29496,54935,TCP,0.944153,0.055,3527.272727,1786036.363636,0,0,194,98232,506.350515,565.635828,0,Benign,normal,train,1,102,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.9,55064,25979,TCP,0.926144,0.128,890.625,358593.75,1.508772,4.031119,114,45900,402.631579,520.76928,0,Benign,normal,train,1,103,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,53223,31920,TCP,0.896675,0.022,4090.909091,1216818.181818,0,0,90,26770,297.444444,458.808303,0,Benign,normal,train,1,104,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,11500,6680,UDP,0.368932,0.342,23.391813,2409.356725,72.5,110.890712,8,824,103,55.425626,0,Benign,normal,train,1,105,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.8,64470,17760,UDP,0.365385,0.145,55.172414,5737.931034,29.5,48.505154,8,832,104,55.425626,0,Benign,normal,train,1,106,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,7678,43533,TCP,0.943801,0.056,3464.285714,1743178.571429,0,0,194,97618,503.185567,568.485202,0,Benign,normal,train,1,107,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.7,42019,25,TCP,0.083047,0.024,3916.666667,1695833.333333,0,0,94,40700,432.978723,522.155787,0,Benign,normal,train,1,108,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.9,64035,111,UDP,0.348624,0.005,1600,174400,1,1,8,872,109,64,0,Benign,normal,train,1,109,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.9,58922,21,TCP,0.608943,0.003,6666.666667,410000,0,0.74162,20,1230,61.5,0,0,Benign,normal,train,1,110,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.8,35996,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,1,111,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.8,49430,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,1,112,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,11635,21,TCP,0.579318,0.222,252.252252,15986.486486,6,13.491399,56,3549,63.375,0,0,Benign,normal,train,1,113,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.3,13057,80,TCP,0.857914,1.065,30.046948,11128.638498,72.6875,252.083622,32,11852,370.375,457.924048,0,Benign,normal,train,1,114,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.9,6035,21,TCP,0.580079,0.017,4000,254529.411765,0,0,68,4327,63.632353,0,0,Benign,normal,train,1,115,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,15704,5190,TCP,0.679904,0.004,6000,831000,0,0,24,3324,138.5,194.575321,0,Benign,normal,train,1,116,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.2,32519,21,TCP,0.580273,0.546,124.542125,7928.571429,14.485294,39.176258,68,4329,63.661765,0,0,Benign,normal,train,1,117,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.2,28662,59000,UDP,0.365385,0.001,8000,832000,0,0,8,832,104,55.425626,0,Benign,normal,train,1,118,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,15066,15956,TCP,0.901074,0.012,6833.333333,2141333.333333,0,0,82,25696,313.365854,477.53494,0,Benign,normal,train,1,119,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.8,25126,21,TCP,0.642466,0.102,117.647059,7156.862745,12.083333,16.188774,12,730,60.833333,0,0,Benign,normal,train,1,120,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.5,55213,111,UDP,0.354545,0.004,2000,220000,1,1,8,880,110,64,0,Benign,normal,train,1,121,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.5,19110,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,1,122,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.5,12418,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,1,123,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,32924,22,TCP,0.544713,0.594,336.700337,53276.094276,5,16,200,31646,158.23,233.314911,0,Benign,normal,train,1,124,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,57038,21,TCP,0.642466,0.341,35.190616,2140.762463,54.333333,80.514836,12,730,60.833333,0,0,Benign,normal,train,1,125,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,35783,21,TCP,0.577641,2.628,28.91933,1855.022831,66.973684,154.980132,76,4875,64.144737,0,0,Benign,normal,train,1,126,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.8,63640,21,TCP,0.60057,0.094,297.87234,18670.212766,8.464286,14.00888,28,1755,62.678571,0,0,Benign,normal,train,1,127,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,61244,5190,TCP,0.691913,0.006,7666.666667,1038666.666667,0,0,46,6232,135.478261,256.126999,0,Benign,normal,train,1,128,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.1,20887,17148,TCP,0.916175,0.072,1361.111111,490111.111111,1,2,98,35288,360.081633,501.301285,0,Benign,normal,train,1,129,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.5,59.166.0.3,7602,63116,TCP,0.354598,0.01,3000,348000,0,1,30,3480,116,216.30412,0,Benign,normal,train,1,130,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.4,38745,111,UDP,0.348624,0.004,2000,218000,1,1,8,872,109,64,0,Benign,normal,train,1,131,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.8,47621,80,TCP,0.865509,1.004,29.880478,11701.195219,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,normal,train,1,132,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,12470,5190,TCP,0.540338,0.004,9000,799500,0,0,36,3198,88.833333,77.328225,0,Benign,normal,train,1,133,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.7,23270,21,TCP,0.575752,0.019,4631.578947,295631.578947,0,0,88,5617,63.829545,0,0,Benign,normal,train,1,134,0,,,NF-UNSW-NB15-v3-Benign
