src_ip,dst_ip,src_port,dst_port,protocol,outbound_byte_ratio,duration,packets_per_second,bytes_per_second,inter_packet_arrival_mean,inter_packet_arrival_std,total_packets,total_bytes,packet_size_avg,packet_size_std,Label,Attack,scenario,split,dataset_id,row_in_window,is_seeded_ddos,burst_id,burst_phase,source_dataset
59.166.0.0,149.171.126.9,13584,44240,TCP,0.931215,0.023,5304.347826,2274260.869565,0,0,122,52308,428.754098,531.119259,0,Benign,normal,train,8,12,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.0,20770,62593,TCP,0.904955,0.018,5111.111111,1668222.222222,0,0,92,30028,326.391304,476.871264,0,Benign,normal,train,8,13,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.3,42117,46998,TCP,0.911697,0.037,2432.432432,846594.594595,0,1,90,31324,348.044444,500.96635,0,Benign,normal,train,8,14,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,5341,21,TCP,0.588423,0.358,111.731844,6997.206704,31.95,86.482209,40,2505,62.625,0,0,Benign,normal,train,8,15,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,12167,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,8,16,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.1,62517,21,TCP,0.642466,0.044,272.727273,16590.909091,13.833333,27.017998,12,730,60.833333,0,0,Benign,normal,train,8,17,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.8,1325,143,TCP,0.657226,0.944,262.711864,24161.016949,7,13,248,22808,91.967742,132.878616,0,Benign,normal,train,8,18,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,56724,80,TCP,0.857914,1.132,28.268551,10469.964664,77.25,252.509282,32,11852,370.375,457.924048,0,Benign,normal,train,8,19,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,1086,5190,TCP,0.541022,0.461,99.78308,9253.796095,20.043478,34.539805,46,4266,92.73913,90.166827,0,Benign,normal,train,8,20,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,35259,21,TCP,0.584461,0.764,124.34555,7833.769634,14,46.535781,95,5985,63,0,0,Benign,normal,train,8,21,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,55734,21,TCP,0.60057,0.005,5600,351000,0,0,28,1755,62.678571,0,0,Benign,normal,train,8,22,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.1,28904,111,UDP,0.348624,0.482,16.59751,1809.128631,118,173.975573,8,872,109,64,0,Benign,normal,train,8,23,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.6,61428,143,TCP,0.66088,0.779,318.356868,29578.947368,5.508065,12.010409,248,23042,92.91129,132.878616,0,Benign,normal,train,8,24,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,61802,21,TCP,0.588423,1.857,21.540118,1348.949919,72.7,119.509979,40,2505,62.625,0,0,Benign,normal,train,8,25,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.2,48293,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,8,26,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,33941,6881,TCP,0.516332,0.018,1888.888889,176888.888889,0.529412,1.631226,34,3184,93.647059,103.100717,0,Benign,normal,train,8,27,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.0,9232,21,TCP,0.583139,0.008,6000,375125,0,0,48,3001,62.520833,0,0,Benign,normal,train,8,28,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.1,19737,5190,TCP,0.540601,0.007,7142.857143,636857.142857,0,0,50,4458,89.16,86.813824,0,Benign,normal,train,8,29,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.9,23874,22652,TCP,0.396498,0.388,149.484536,20020.618557,13.517241,19.530031,58,7768,133.931034,141.688946,0,Benign,normal,train,8,30,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.2,7344,21,TCP,0.60057,0.223,125.560538,7869.955157,19.857143,35.523849,28,1755,62.678571,0,0,Benign,normal,train,8,31,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.5,20193,6881,TCP,0.516332,0.017,2000,187294.117647,0.529412,1.117647,34,3184,93.647059,103.100717,0,Benign,normal,train,8,32,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.4,42903,34644,TCP,0.855204,0.004,3500,552500,0,0,14,2210,157.857143,246.348683,0,Benign,normal,train,8,33,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,19179,5190,TCP,0.540338,0.004,9000,799500,0,0,36,3198,88.833333,77.328225,0,Benign,normal,train,8,34,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.4,32152,80,TCP,0.865509,1.005,29.850746,11689.552239,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,normal,train,8,35,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,7604,21,TCP,0.642466,0.002,6000,365000,0,0,12,730,60.833333,0,0,Benign,normal,train,8,36,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.4,9502,7267,TCP,0.940849,0.047,3361.702128,1636638.297872,0,0,158,76922,486.848101,552.849513,0,Benign,normal,train,8,37,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,60224,22,TCP,0.594871,0.094,595.744681,97893.617021,2.571429,8.599953,56,9202,164.321429,223.708265,0,Benign,normal,train,8,38,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.4,60591,80,TCP,0.857914,1.215,26.337449,9754.73251,83.375,292.001043,32,11852,370.375,457.924048,0,Benign,normal,train,8,39,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,37003,21,TCP,0.575752,0.998,88.176353,5628.256513,21,54.53283,88,5617,63.829545,0,0,Benign,normal,train,8,40,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.2,52868,21,TCP,0.579318,0.251,223.10757,14139.442231,7,13,56,3549,63.375,0,0,Benign,normal,train,8,41,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.18,175.45.176.1,47439,53,UDP,0,0.001,1000,132000,0,0,1,132,132,0,0,Benign,normal,train,8,42,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.2,47360,25526,TCP,0.034602,0.251,79.681275,36844.621514,40.7,89.342655,20,9248,462.4,552.200371,0,Benign,normal,train,8,43,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.3,60817,23788,TCP,0.40569,1.791,32.384143,4238.972641,63.586207,97.071789,58,7592,130.896552,141.688946,0,Benign,normal,train,8,44,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.2,8093,80,TCP,0.857914,1.191,26.868178,9951.301427,81.375,251.552896,32,11852,370.375,457.924048,0,Benign,normal,train,8,45,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.4,53752,30074,TCP,0.933009,0.032,4062.5,1775437.5,0,0,130,56814,437.030769,539.511444,0,Benign,normal,train,8,46,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,32908,50478,TCP,0.915365,0.067,1462.686567,521641.791045,1,1,98,34950,356.632653,501.7004,0,Benign,normal,train,8,47,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.18,175.45.176.3,1043,53,UDP,0,0.001,1000,132000,0,0,1,132,132,0,0,Benign,normal,train,8,48,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.0,43747,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,8,49,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,39511,45886,TCP,0.915429,0.074,1486.486486,527621.621622,1,1,110,39044,354.945455,494.831309,0,Benign,normal,train,8,50,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,28014,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,8,51,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,1929,21,TCP,0.955446,0.279,14.336918,724.014337,39.75,73.148394,4,202,50.5,0,0,Benign,normal,train,8,52,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.5,27075,32439,TCP,0.911697,0.015,6000,2088266.666667,0,0,90,31324,348.044444,500.96635,0,Benign,normal,train,8,53,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.7,58206,6881,TCP,0.97677,0.37,1794.594595,1516902.702703,0.659639,1.789813,664,561254,845.262048,582.32013,0,Benign,normal,train,8,54,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.0,2465,21,TCP,0.579318,0.251,223.10757,14139.442231,7.482143,13.0096,56,3549,63.375,0,0,Benign,normal,train,8,55,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.0,59988,25,TCP,0.083128,0.498,188.75502,81646.586345,10.106383,23.727383,94,40660,432.553191,522.155787,0,Benign,normal,train,8,56,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,31081,21,TCP,0.577468,0.56,135.714286,8701.785714,12.486842,37.654591,76,4873,64.118421,0,0,Benign,normal,train,8,57,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.9,26287,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,8,58,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.3,63269,18119,TCP,0.901862,0.018,4777.777778,1497888.888889,0,0,86,26962,313.511628,467.839817,0,Benign,normal,train,8,59,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.8,36379,21,TCP,0.609261,0.056,357.142857,21982.142857,6.45,10.012367,20,1231,61.55,0,0,Benign,normal,train,8,60,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,35345,11148,UDP,0.361905,0.001,8000,840000,0,0,8,840,105,55.425626,0,Benign,normal,train,8,61,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,7175,63656,TCP,0.954152,0.641,31.201248,14427.457098,77.8,151.999868,20,9248,462.4,552.200371,0,Benign,normal,train,8,62,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,23585,10394,TCP,0.954152,0.223,89.686099,41470.852018,26.6,56.471586,20,9248,462.4,552.200371,0,Benign,normal,train,8,63,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.8,59582,19576,TCP,0.935002,0.096,1520.833333,679187.5,1,1,146,65202,446.589041,540.797507,0,Benign,normal,train,8,64,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.5,29846,21,TCP,0.579081,0.21,266.666667,16890.47619,5.482143,13.50065,56,3547,63.339286,0,0,Benign,normal,train,8,65,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.2,58918,21,TCP,0.60057,0.006,4666.666667,292500,0,0,28,1755,62.678571,0,0,Benign,normal,train,8,66,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.0,1180,21,TCP,0.642466,0.002,6000,365000,0,0,12,730,60.833333,0,0,Benign,normal,train,8,67,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.7,40673,5190,TCP,0.669095,0.69,49.275362,5571.014493,42.647059,70.64821,34,3844,113.058824,166.500475,0,Benign,normal,train,8,68,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.6,3205,5190,TCP,0.881753,0.146,520.547945,167863.013699,3.526316,17.540535,76,24508,322.473684,463.298747,0,Benign,normal,train,8,69,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.7,54736,61665,TCP,0.889403,0.016,5000,1377750,0,0,80,22044,275.55,436.865457,0,Benign,normal,train,8,70,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.2,10262,21,TCP,0.609261,0.019,1052.631579,64789.473684,0.45,1.611676,20,1231,61.55,0,0,Benign,normal,train,8,71,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,23594,21049,TCP,0.943541,0.004,5500,2338000,0,0,22,9352,425.090909,536.660935,0,Benign,normal,train,8,72,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.0,58209,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,8,73,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.1,12583,41058,TCP,0.428731,0.375,149.333333,19157.333333,13.071429,18.279435,56,7184,128.285714,143.472958,0,Benign,normal,train,8,74,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.0,48505,6881,TCP,0.516332,0.307,110.749186,10371.335505,18.588235,32.48087,34,3184,93.647059,103.100717,0,Benign,normal,train,8,75,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.7,5149,6881,TCP,0.516332,0.018,1888.888889,176888.888889,0.529412,1.631226,34,3184,93.647059,103.100717,0,Benign,normal,train,8,76,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.1,33896,8844,TCP,0.940133,0.048,3041.666667,1474791.666667,0,1,146,70790,484.863014,566.067013,0,Benign,normal,train,8,77,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.6,6636,5267,TCP,0.378819,0.334,167.664671,23520.958084,12,20.506097,56,7856,140.285714,227.245987,0,Benign,normal,train,8,78,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.1,21584,21,TCP,0.580079,0.569,119.507909,7604.56942,22.485294,58.503894,68,4327,63.632353,0,0,Benign,normal,train,8,79,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.5,27255,80,TCP,0.857914,1.068,29.962547,11097.378277,73.25,252.509282,32,11852,370.375,457.924048,0,Benign,normal,train,8,80,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.0,1916,21,TCP,0.955446,0.011,363.636364,18363.636364,10.75,16.052648,4,202,50.5,0,0,Benign,normal,train,8,81,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.2,5627,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,8,82,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,1984,52394,TCP,0.913483,0.067,1492.537313,528238.80597,1,1,100,35392,353.92,497.776305,0,Benign,normal,train,8,83,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.2,50314,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,8,84,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.8,23693,6881,TCP,0.516332,0.708,48.022599,4497.175141,44.176471,77.530059,34,3184,93.647059,103.100717,0,Benign,normal,train,8,85,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.3,28611,21,TCP,0.575752,0.882,99.773243,6368.480726,18.488636,48.240636,88,5617,63.829545,0,0,Benign,normal,train,8,86,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.18,175.45.176.3,47439,53,UDP,0,0.001,1000,132000,0,0,1,132,132,0,0,Benign,normal,train,8,87,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.5,13783,41530,TCP,0.865663,0.016,4375,1037500,0,0,70,16600,237.142857,393.949633,0,Benign,normal,train,8,88,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.4,42334,43164,TCP,0.928668,0.184,619.565217,258282.608696,2.508772,5.02493,114,47524,416.877193,541.457172,0,Benign,normal,train,8,89,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.6,14201,4457,TCP,0.933458,0.028,4785.714286,2107142.857143,0,0,134,59000,440.298507,534.867101,0,Benign,normal,train,8,90,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.9,33233,21,TCP,0.579318,2.246,24.933215,1580.142476,81.446429,173.459384,56,3549,63.375,0,0,Benign,normal,train,8,91,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.5,4011,143,TCP,0.664979,2.188,113.345521,10654.478976,17,29,248,23312,94,135.113203,0,Benign,normal,train,8,92,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,14801,25,TCP,0.077314,0.023,1043.478261,376782.608696,1,1.541104,24,8666,361.083333,489.370299,0,Benign,normal,train,8,93,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,28747,54639,TCP,0.901721,0.05,1640,520560,0.512195,1.117967,82,26028,317.414634,477.53494,0,Benign,normal,train,8,94,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.6,64635,80,TCP,0.865509,1.005,29.850746,11689.552239,77.8,267.904386,30,11748,391.6,466.754754,0,Benign,normal,train,8,95,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.0,9914,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,8,96,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.8,43377,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,8,97,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,28861,21,TCP,0.575752,0.023,3826.086957,244217.391304,0,0,88,5617,63.829545,0,0,Benign,normal,train,8,98,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.9,1878,21,TCP,0.609261,0.002,10000,615500,0,0,20,1231,61.55,0,0,Benign,normal,train,8,99,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.4,8805,45979,TCP,0.872323,0.009,7777.777778,1940666.666667,0,0,70,17466,249.514286,420.707282,0,Benign,normal,train,8,100,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,42019,53,UDP,0.554795,0.001,4000,292000,0,0,4,292,73,0,0,Benign,normal,train,8,101,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.4,40708,21,TCP,0.955446,0.044,90.909091,4590.909091,11.25,16.558608,4,202,50.5,0,0,Benign,normal,train,8,102,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.3,54482,18725,TCP,0.954152,0.244,81.967213,37901.639344,29.2,63.105943,20,9248,462.4,552.200371,0,Benign,normal,train,8,103,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.3,149.171.126.7,34241,40503,TCP,0.915337,0.042,2238.095238,802619.047619,0,1,94,33710,358.617021,495.831965,0,Benign,normal,train,8,104,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.1,149.171.126.3,51198,53457,UDP,0.372549,0.084,95.238095,9714.285714,21,29.427878,8,816,102,55.425626,0,Benign,normal,train,8,105,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.9,32185,25,TCP,0.080793,0.739,124.492558,54868.741543,16.26087,37.366245,92,40548,440.73913,525.679594,0,Benign,normal,train,8,106,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.1,22664,20744,TCP,0.916924,0.016,6125,2225375,0,0,98,35606,363.326531,504.900177,0,Benign,normal,train,8,107,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.6,46690,32555,UDP,0.376238,0.001,8000,808000,0,0,8,808,101,55.425626,0,Benign,normal,train,8,108,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.5,12933,21,TCP,0.642466,0.604,19.86755,1208.609272,121.333333,192.0891,12,730,60.833333,0,0,Benign,normal,train,8,109,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.8,1199,46607,TCP,0.854678,0.002,7000,1101000,0,0,14,2202,157.285714,246.348683,0,Benign,normal,train,8,110,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.9,24922,64411,TCP,0.968119,0.034,911.764706,583058.823529,1.612903,5.640736,31,19824,639.483871,599.672083,0,Benign,normal,train,8,111,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.3,17445,6881,TCP,0.516332,0.014,2428.571429,227428.571429,0,1,34,3184,93.647059,103.100717,0,Benign,normal,train,8,112,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.4,20781,18851,TCP,0.935716,0.111,1171.171171,533387.387387,1,2,130,59206,455.430769,556.153846,0,Benign,normal,train,8,113,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.7,149.171.126.5,31105,21,TCP,0.588423,0.149,268.456376,16812.080537,5.475,14.492218,40,2505,62.625,0,0,Benign,normal,train,8,114,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.3,39700,80,TCP,0.857914,1.135,28.193833,10442.290749,77.8125,273.252337,32,11852,370.375,457.924048,0,Benign,normal,train,8,115,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.7,36355,36278,TCP,0.870529,0.078,897.435897,220820.512821,2,3,70,17224,246.057143,421.662163,0,Benign,normal,train,8,116,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.5,40773,38574,TCP,0.916253,0.017,5647.058824,2015882.352941,0,0,96,34270,356.979167,494.515656,0,Benign,normal,train,8,117,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.1,17538,21,TCP,0.575601,0.842,104.513064,6668.646081,16.488636,48.789551,88,5615,63.806818,0,0,Benign,normal,train,8,118,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.4,25485,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,8,119,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.9,30631,80,TCP,0.439232,0.004,4500,469000,0,0,18,1876,104.222222,103.539341,0,Benign,normal,train,8,120,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.4,149.171.126.5,62969,21,TCP,0.588423,0.007,5714.285714,357857.142857,0,0,40,2505,62.625,0,0,Benign,normal,train,8,121,0,,,NF-UNSW-NB15-v3-Benign
149.171.126.18,175.45.176.1,1043,53,UDP,0,0.001,1000,132000,0,0,1,132,132,0,0,Benign,normal,train,8,122,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.0,149.171.126.1,5929,48632,TCP,0.91818,0.017,5764.705882,2138117.647059,0,0,98,36348,370.897959,518.182154,0,Benign,normal,train,8,123,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,46361,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,8,124,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.0,8995,42857,TCP,0.939699,0.104,1653.846154,791865.384615,0.5,1.658312,172,82354,478.802326,554.75064,0,Benign,normal,train,8,125,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.4,28851,53,UDP,0.549383,0.001,4000,324000,0,0,4,324,81,0,0,Benign,normal,train,8,126,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.8,149.171.126.6,58758,58761,TCP,0.923643,0.131,931.29771,361297.709924,1.508197,3.04137,122,47330,387.95082,516.033303,0,Benign,normal,train,8,127,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.2,6138,48949,TCP,0.421687,0.369,157.181572,19794.03794,12.517241,17.007343,58,7304,125.931034,141.688946,0,Benign,normal,train,8,128,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.1,20615,18590,TCP,0.900544,0.048,1708.333333,535833.333333,0.512195,1.117967,82,25720,313.658537,477.53494,0,Benign,normal,train,8,129,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.9,149.171.126.2,9762,21,TCP,0.577468,1.251,60.751399,3895.283773,29.486842,58.000793,76,4873,64.118421,0,0,Benign,normal,train,8,130,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.2,149.171.126.1,1212,111,UDP,0.348624,0.005,1600,174400,1,1,8,872,109,64,0,Benign,normal,train,8,131,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.6,149.171.126.6,26526,54475,TCP,0.034602,0.235,85.106383,39353.191489,37.3,63.84442,20,9248,462.4,552.200371,0,Benign,normal,train,8,132,0,,,NF-UNSW-NB15-v3-Benign
59.166.0.5,149.171.126.8,13321,80,TCP,0.857914,1.131,28.293546,10479.221927,77.25,273.233874,32,11852,370.375,457.924048,0,Benign,normal,train,8,133,0,,,NF-UNSW-NB15-v3-Benign
